custid,AreaCode,age,gender,kids,education,income,dataplan,basebill,bill,mins,calls,long,numphones,numother,consecmonths,datause,dataperc,undercontract,Manufacturer,Model,Version,OS,Patch,Mem,Storage,Touchscreen,Color,KPI_DeviceSat,KPI_NetworkQual,servcalls,drops,dropperc,CompPromo60,churn
117110,302,37,M,1,9,70.3,2048,152.63,163.86,398,84,20,1,0,19,1133,0.55322265625,Y,Apple,iPhone3G,Gen3,iOS6,S4,32GB,N,Y,white,0.0266266852243628,0.736806298,0,7,0.0175879396984925,Promo,N
581468,602,38,F,1,10,83.9,4096,87.85,101.09,547,59,29,1,0,43,178,0.04345703125,N,Apple,iPhone4s,Gen1,iOS4,S1,8GB,Y,Y,gold,0.0218853032923,0.83990507,0,8,0.0146252285191956,NoPromo,N
519609,567,40,M,1,9,35.8,2048,80.73,93.32,478,43,41,1,0,16,390,0.1904296875,Y,Samsung,GalaxyS2,Gen2,Honeycomb,S7,32GB,N,Y,gold,0.00672370935228209,0.699822899,0,7,0.0146443514644351,NoPromo,N
399473,612,39,F,1,7,51.7,4096,134.47,143.19,672,98,34,1,0,21,1210,0.29541015625,Y,Motorola,DroidUltra,Gen2,IceCreamSandwich,S7,32GB,Y,Y,white,0.0147652665156681,0.7603546409999999,0,10,0.0148809523809524,NoPromo,N
456826,414,39,M,0,7,69.1,4096,133.21,145.19,483,96,26,1,0,31,589,0.143798828125,N,Apple,iPhone3G,Gen2,iOS6,S5,16GB,Y,Y,gold,0.017064765753221,0.649688725,0,10,0.020703933747411998,NoPromo,N
899093,606,45,M,0,9,56.5,6144,71.92,85.87,585,85,37,1,0,31,736,0.11979166666666699,N,Apple,iPhone4,Gen1,iOS5,S4,32GB,Y,Y,black,0.0209628357788087,0.280732339,0,11,0.0188034188034188,Promo,N
433140,347,46,F,0,7,32.6,2048,63.36,71.17,355,68,18,1,0,28,776,0.37890625,N,Apple,iPhone3G,Gen2,iOS6,S6,16GB,N,Y,gold,0.0171781316669764,0.771366181,0,10,0.028169014084507005,Promo,N
981797,864,48,M,2,9,47.5,2048,124.97,131.06,554,78,30,1,0,19,1517,0.74072265625,Y,Apple,iPhone3G,Gen2,iOS6,S5,64GB,N,N,gold,0.0233235173910347,0.586984301,0,4,0.0072202166064982,Promo,N
835501,519,38,M,0,8,82.3,6144,103.16,111.07,585,52,30,3,0,24,727,0.11832682291666699,N,Samsung,Galaxy,Gen1,KitKat,S4,32GB,N,Y,gold,0.0117610219076033,0.856387665,0,9,0.0153846153846154,Promo,N
602693,564,26,F,4,12,97.4,4096,112.83,126.84,554,34,30,1,0,20,1365,0.333251953125,Y,Motorola,RazrM,Gen1,KitKat,S1,32GB,Y,Y,gold,0.0184892029276896,0.549088394,0,9,0.0162454873646209,Promo,N
161441,316,53,M,2,10,61.3,6144,120.25,133.9,543,47,27,2,0,31,105,0.01708984375,N,Apple,iPhone3G,Gen1,iOS6,S1,64GB,Y,N,gold,0.0268079135489895,0.710411481,0,9,0.0165745856353591,NoPromo,N
471419,636,44,M,1,7,77.4,6144,167.24,170.42,519,52,41,2,0,28,723,0.11767578125,N,Apple,iPhone3G,Gen1,iOS6,S5,16GB,N,Y,gold,0.0192346884307906,0.180675803,0,11,0.0211946050096339,NoPromo,N
929943,705,38,M,3,5,65.0,6144,65.61,72.17,522,38,29,1,0,31,1159,0.188639322916667,N,Apple,iPhone5c,Gen1,iOS,S4,32GB,Y,Y,red,0.0225833776150401,0.37397117799999996,0,7,0.0134099616858238,NoPromo,N
901118,754,39,F,0,10,62.2,2048,104.77,111.9,521,68,26,2,0,33,837,0.40869140625,N,HTC,Desire500,Gen7,Bada,S3,32GB,Y,Y,green,0.0125017683454864,0.622294372,0,8,0.0153550863723608,Promo,N
764298,416,30,M,0,12,70.3,2048,151.72,162.83,486,60,30,1,0,20,1262,0.6162109375,Y,Motorola,RazrM,Gen1,KitKat,S7,64GB,N,Y,silver,0.0169619416267661,0.637194809,0,17,0.0349794238683128,NoPromo,N
511811,517,45,M,1,9,53.9,6144,117.67,131.74,311,56,19,1,0,20,559,0.0909830729166667,Y,Motorola,DroidUltra,Gen4,IceCreamSandwich,S4,64GB,N,N,white,0.0223059550977285,0.535241194,0,10,0.0321543408360129,Promo,N
724567,203,26,M,0,9,19.9,4096,116.71,120.27,389,102,32,2,0,38,731,0.178466796875,N,Samsung,GalaxyS0,Gen1,JellyBean,S5,16GB,Y,Y,black,0.00812181761394875,0.47733741799999996,0,9,0.0231362467866324,NoPromo,N
799449,845,39,M,0,8,120.8,6144,50.27,69.99,458,87,25,2,0,20,1016,0.165364583333333,Y,Apple,iPhone4,Gen6,iOS5,S2,32GB,N,Y,white,0.0184775287499643,0.126119755,0,8,0.0174672489082969,NoPromo,N
584669,574,22,F,0,9,77.0,2048,108.7,114.74,523,60,27,1,0,16,781,0.38134765625,Y,Motorola,RazrM,Gen1,KitKat,S4,64GB,Y,N,black,0.0253769911138345,0.57554101,0,10,0.0191204588910134,Promo,N
360776,256,34,F,2,8,85.4,4096,118.91,126.11,631,90,33,2,1,23,0,0.0,Y,Apple,iPhone3G,Gen1,iOS6,S9,64GB,Y,Y,black,0.0193968195500005,0.590359394,0,6,0.009508716323296359,NoPromo,N
178666,606,47,M,0,12,52.0,2048,107.64,126.55,459,73,23,2,0,29,591,0.28857421875,N,Apple,iPhone3G,Gen2,iOS6,S5,64GB,N,Y,red,0.0170342051083131,0.280732339,0,9,0.0196078431372549,Promo,N
511446,203,38,M,2,11,61.3,4096,141.41,143.07,445,61,23,1,1,25,544,0.1328125,N,Samsung,Galaxy,Gen3,KitKat,S4,32GB,N,Y,red,0.0166980445360564,0.47733741799999996,0,7,0.0157303370786517,NoPromo,N
515896,513,43,M,2,9,67.4,6144,110.94,122.66,563,76,32,2,0,38,574,0.0934244791666667,N,Motorola,RazrM,Gen3,KitKat,S2,32GB,N,Y,silver,0.0258144314655229,0.548771407,0,10,0.0177619893428064,Promo,N
264697,254,29,F,1,12,98.9,2048,107.74,115.29,529,63,26,1,0,37,1374,0.6708984375,N,Motorola,RazrM,Gen1,KitKat,S9,8GB,Y,Y,silver,0.016348924810167,0.595898673,0,10,0.0189035916824197,NoPromo,N
546494,607,39,M,0,10,82.4,4096,100.51,119.67,401,53,29,2,0,29,1508,0.3681640625,N,Apple,iPhone5c,Gen2,iOS,S9,32GB,Y,Y,gold,0.0166425100761798,0.7140736990000001,0,6,0.0149625935162095,Promo,N
390435,413,37,M,2,13,85.8,6144,82.06,82.17,511,64,26,1,0,28,993,0.16162109375,N,Apple,iPhone3G,Gen1,iOS6,S1,16GB,Y,N,gold,0.0260473323580885,0.755697721,0,10,0.0195694716242661,NoPromo,N
318302,314,39,M,1,12,67.0,6144,135.04,145.28,434,72,44,1,0,28,214,0.0348307291666667,N,Motorola,MotoG,Gen2,Gingerbread,S2,64GB,Y,Y,silver,0.0177436403592693,0.6952925190000001,0,10,0.0230414746543779,NoPromo,N
479708,609,37,M,2,8,82.2,2048,86.79,97.03,405,77,21,1,0,23,643,0.31396484375,Y,Motorola,RazrM,Gen1,KitKat,S4,32GB,Y,Y,black,0.0193614887222597,0.677932753,0,8,0.0197530864197531,NoPromo,N
664327,234,51,M,1,8,27.9,4096,35.9,43.74,457,83,24,2,0,14,967,0.236083984375,Y,HTC,Butterfly,Gen5,JellyBean,S7,16GB,N,N,white,0.0103819636366928,0.7632305429999999,0,13,0.0284463894967177,NoPromo,N
931368,804,40,F,1,9,76.2,2048,133.28,139.84,461,87,24,3,0,20,763,0.37255859375,Y,Apple,iPhone3G,Gen1,iOS6,S2,32GB,N,Y,white,0.0229701016630402,0.578274481,0,13,0.0281995661605206,NoPromo,N
682173,848,18,F,0,11,71.8,2048,125.06,130.06,551,55,28,2,0,20,1630,0.7958984375,Y,Motorola,RazrM,Gen3,KitKat,S6,64GB,N,Y,gold,0.0217763208890174,0.052555223,0,11,0.0199637023593466,NoPromo,N
158093,606,46,F,0,12,84.7,2048,29.89,37.19,609,78,31,1,0,30,1470,0.7177734375,N,Motorola,MotoX,Gen6,Froyo,S2,64GB,Y,Y,silver,0.0183142043917217,0.280732339,0,8,0.013136288998358,Promo,N
456640,702,49,M,0,12,51.1,6144,122.16,132.66,411,52,21,1,0,26,704,0.11458333333333301,N,HTC,Desire700,Gen1,Gingerbread,S1,64GB,N,Y,gold,0.0114048571290026,0.5766812729999999,0,9,0.0218978102189781,NoPromo,N
947814,248,48,F,2,7,60.3,2048,159.0,160.34,412,77,25,1,1,20,598,0.2919921875,Y,Samsung,Galaxy,Gen2,KitKat,S5,64GB,Y,Y,gold,0.00833113764900685,0.7292331459999999,0,15,0.0364077669902913,NoPromo,N
154975,707,30,M,1,9,64.6,2048,103.75,110.22,439,117,36,1,0,34,965,0.47119140625,N,HTC,Desire500,Gen1,Bada,S3,32GB,Y,N,gold,0.0162092169992799,0.480935685,0,11,0.0250569476082005,NoPromo,N
358631,636,27,M,0,11,58.9,4096,57.37,66.63,640,84,32,2,0,15,943,0.230224609375,Y,Motorola,DroidMini,Gen1,JellyBean,S5,8GB,Y,Y,silver,0.015950006456591004,0.180675803,0,8,0.0125,NoPromo,N
875885,636,53,M,1,12,38.9,6144,115.73,129.1,403,29,22,1,0,9,32,0.00520833333333333,Y,Apple,iPhone3G,Gen1,iOS6,S1,32GB,N,Y,green,0.0209713125849197,0.180675803,0,8,0.0198511166253102,NoPromo,N
552977,623,55,F,1,7,69.1,6144,129.29,134.1,679,73,39,1,0,31,353,0.0574544270833333,N,Apple,iPhone3G,Gen2,iOS6,S2,8GB,N,Y,red,0.0207552950564975,0.666347695,0,11,0.01620029455081,NoPromo,N
326748,203,24,F,1,8,87.1,4096,69.67,81.34,361,77,19,1,0,28,363,0.088623046875,N,Apple,iPhone4,Gen2,iOS5,S1,32GB,Y,N,gold,0.0223264180115538,0.47733741799999996,0,15,0.0415512465373961,NoPromo,Y
77488,519,59,M,1,5,90.4,4096,78.6,91.77,619,81,32,1,0,38,416,0.1015625,N,HTC,Desire700,Gen2,Gingerbread,S1,16GB,Y,Y,silver,0.0088682153150419,0.856387665,0,10,0.0161550888529887,Promo,N
208037,513,36,F,0,11,71.6,4096,94.98,101.64,439,55,22,2,0,22,599,0.146240234375,Y,Samsung,Galaxy,Gen1,KitKat,S3,32GB,Y,Y,black,0.00928148124828315,0.548771407,0,8,0.0182232346241458,Promo,N
814420,562,38,F,2,9,40.3,4096,61.32,65.35,437,78,24,3,0,27,554,0.13525390625,N,Samsung,Galaxy,Gen1,KitKat,S2,64GB,Y,Y,black,0.0143968195500004,0.696959938,0,12,0.0274599542334096,NoPromo,N
212486,619,36,M,0,7,62.1,2048,85.86,97.45,513,65,32,1,0,14,0,0.0,Y,Apple,iPhone4,Gen1,iOS5,S2,16GB,Y,Y,green,0.0229812616027869,0.691894965,0,10,0.0194931773879142,Promo,N
922628,708,55,M,2,9,65.1,2048,159.39,164.47,607,90,32,2,0,17,720,0.3515625,Y,Samsung,Galaxy,Gen1,KitKat,S1,64GB,N,Y,red,0.0113004516180784,0.7251544259999999,0,9,0.014827018121911001,NoPromo,N
586472,416,51,F,1,7,53.7,6144,93.16,106.03,463,125,27,2,0,35,842,0.137044270833333,N,Apple,iPhone3G,Gen1,iOS6,S4,8GB,N,Y,silver,0.0222107392165747,0.637194809,0,9,0.019438444924406002,NoPromo,N
473475,414,38,F,1,9,67.6,6144,106.34,119.45,301,76,16,1,0,25,1891,0.30777994791666696,N,HTC,Butterfly,Gen3,JellyBean,S5,64GB,Y,Y,black,0.0153188358546684,0.649688725,0,10,0.0332225913621262,NoPromo,N
324314,252,58,F,0,8,66.0,2048,114.66,123.52,500,75,26,1,0,27,229,0.11181640625,N,Samsung,GalaxyS0,Gen1,JellyBean,S2,8GB,N,Y,green,0.0136121885901642,0.465253994,0,9,0.018000000000000002,Promo,N
840797,302,41,M,4,9,61.7,6144,105.92,117.77,417,61,21,1,0,37,0,0.0,N,Samsung,Galaxy,Gen6,KitKat,S1,32GB,Y,Y,black,0.00953188687506913,0.736806298,0,11,0.026378896882494,Promo,N
560152,707,23,M,1,8,110.8,4096,103.07,112.59,451,88,24,1,0,19,1009,0.246337890625,Y,Apple,iPhone3G,Gen1,iOS6,S1,8GB,N,Y,silver,0.0207642392663731,0.480935685,0,7,0.0155210643015521,NoPromo,N
949534,402,27,F,2,7,55.2,6144,115.49,128.46,585,95,31,2,0,35,1181,0.192220052083333,N,Apple,iPhone4s,Gen6,iOS4,S2,32GB,Y,Y,white,0.0214474315867137,0.6793432159999999,0,11,0.0188034188034188,NoPromo,N
651029,256,35,F,1,10,71.8,4096,82.82,94.15,512,65,29,1,0,29,268,0.0654296875,N,Motorola,RazrM,Gen1,KitKat,S5,16GB,Y,Y,gold,0.018170744359957,0.590359394,0,14,0.02734375,NoPromo,Y
137903,417,42,M,1,6,78.0,4096,125.4,141.71,647,100,33,2,1,22,913,0.222900390625,Y,Apple,iPhone3G,Gen2,iOS6,S1,32GB,Y,Y,gold,0.019180577064339,0.20612906399999997,0,6,0.009273570324574959,NoPromo,N
170165,636,40,F,0,9,66.5,2048,71.72,79.77,428,40,24,1,0,32,627,0.30615234375,N,Apple,iPhone3G,Gen6,iOS6,S4,64GB,N,Y,gold,0.0195393017825253,0.180675803,0,12,0.0280373831775701,NoPromo,N
759424,302,16,F,0,8,61.8,4096,110.38,116.08,550,59,29,1,0,27,384,0.09375,N,Samsung,GalaxyS0,Gen1,JellyBean,S5,16GB,Y,Y,white,0.0081215051488912,0.736806298,0,10,0.0181818181818182,Promo,N
311673,202,51,M,2,12,61.9,2048,67.09,76.66,510,59,38,1,0,23,277,0.13525390625,Y,Apple,iPhone3G,Gen1,iOS6,S9,64GB,Y,Y,white,0.0198701016630402,0.68596116,0,10,0.0196078431372549,Promo,N
661201,724,41,M,1,7,71.8,4096,104.22,113.52,589,58,33,1,0,28,730,0.17822265625,N,Apple,iPhone4,Gen3,iOS5,S1,32GB,Y,Y,gold,0.0259022002073661,0.787542904,0,3,0.00509337860780985,NoPromo,N
205145,327,42,F,1,10,100.6,6144,143.78,160.01,609,79,32,2,0,26,0,0.0,N,Motorola,DroidMini,Gen1,JellyBean,S5,8GB,Y,Y,red,0.0159641848627448,0.764495202,0,13,0.0213464696223317,Promo,Y
974346,707,35,F,0,9,85.5,4096,140.08,150.16,418,66,21,1,0,28,1438,0.35107421875,N,Motorola,RazrM,Gen2,KitKat,S5,32GB,N,Y,black,0.0130642446538675,0.480935685,0,12,0.0287081339712919,NoPromo,N
216121,303,57,F,2,10,74.3,6144,109.27,132.69,576,59,31,1,0,20,873,0.14208984375,Y,Motorola,RazrM,Gen2,KitKat,S4,64GB,N,Y,black,0.0169128591411497,0.688403005,0,7,0.0121527777777778,NoPromo,N
630076,248,49,F,2,7,114.8,4096,87.23,99.89,513,47,29,1,0,34,633,0.154541015625,N,Apple,iPhone4,Gen2,iOS5,S5,32GB,Y,Y,silver,0.0156487298507446,0.7292331459999999,0,11,0.0214424951267057,NoPromo,N
151932,309,50,M,1,11,41.7,2048,136.88,150.32,379,30,19,1,0,23,891,0.43505859375,Y,Motorola,RazrM,Gen3,KitKat,S7,32GB,Y,Y,silver,0.0229054143365704,0.494816793,0,12,0.0316622691292876,Promo,N
303176,757,33,M,2,13,70.7,6144,78.64,95.0,456,56,24,1,0,36,284,0.0462239583333333,N,Motorola,MotoX,Gen1,Froyo,S2,64GB,Y,Y,silver,0.0207305074520255,0.753356481,0,13,0.0285087719298246,NoPromo,Y
887524,606,44,F,1,11,85.0,2048,87.44,94.79,679,87,45,1,0,24,679,0.33154296875,N,Motorola,MotoG,Gen1,Gingerbread,S5,8GB,Y,Y,silver,0.0159262943975644,0.280732339,0,9,0.0132547864506627,Promo,N
794130,618,23,M,1,7,75.0,6144,90.31,96.66,701,83,37,1,0,23,593,0.0965169270833333,Y,Motorola,DroidMini,Gen2,JellyBean,S1,16GB,Y,Y,white,0.015931965490377,0.713182599,0,11,0.0156918687589158,NoPromo,N
945727,757,57,F,2,8,62.8,2048,119.87,118.9,369,100,19,1,0,24,1918,0.9365234375,N,Samsung,GalaxyS0,Gen7,JellyBean,S1,8GB,N,Y,gold,0.010587138958745999,0.753356481,0,12,0.032520325203252,NoPromo,N
656323,309,44,M,0,9,66.0,6144,96.9,105.17,607,34,31,1,0,21,434,0.0706380208333333,Y,Samsung,Galaxy,Gen4,KitKat,S4,8GB,Y,Y,green,0.0121347048269,0.494816793,0,10,0.0164744645799012,Promo,N
41051,309,56,F,2,9,62.5,4096,100.31,121.79,494,56,26,1,0,29,1901,0.464111328125,N,Motorola,RazrM,Gen3,KitKat,S1,8GB,Y,Y,gold,0.0249943215968403,0.494816793,0,7,0.01417004048583,Promo,N
142181,862,36,M,2,8,57.3,4096,109.77,118.06,601,70,38,1,1,28,990,0.24169921875,N,Samsung,GalaxyS1,Gen1,IceCreamSandwich,S5,64GB,Y,Y,silver,0.0116383489141724,0.67244134,0,12,0.0199667221297837,Promo,N
890763,704,41,M,0,8,85.7,2048,84.71,93.61,708,60,40,2,0,23,45,0.02197265625,Y,Motorola,RazrM,Gen6,KitKat,S3,64GB,N,Y,black,0.0136251744702199,0.692426419,0,11,0.0155367231638418,NoPromo,N
808458,862,37,M,1,11,91.5,2048,98.59,107.64,559,65,28,1,1,31,996,0.486328125,N,Apple,iPhone4,Gen2,iOS5,S9,8GB,Y,Y,silver,0.0152861398940312,0.67244134,0,8,0.0143112701252236,Promo,N
968705,475,32,F,0,10,66.3,6144,132.44,143.1,620,107,43,2,0,24,203,0.0330403645833333,N,Samsung,GalaxyS3,Gen2,Gingerbread,S2,64GB,Y,N,silver,0.0155844617805561,0.570390095,0,14,0.0225806451612903,NoPromo,N
723232,636,45,M,3,9,55.9,6144,88.06,92.55,540,44,28,2,0,30,954,0.1552734375,N,Apple,iPhone4s,Gen2,iOS4,S3,64GB,N,Y,black,0.0178188643931782,0.180675803,0,10,0.0185185185185185,NoPromo,N
616673,347,49,F,0,8,31.2,6144,86.33,93.42,544,75,35,1,0,24,426,0.0693359375,N,Apple,iPhone4s,Gen1,iOS4,S4,8GB,N,Y,white,0.0224626936865868,0.771366181,0,9,0.0165441176470588,Promo,N
13083,612,40,M,1,12,88.1,6144,93.97,108.36,457,60,28,1,0,18,0,0.0,Y,Samsung,Galaxy,Gen1,KitKat,S4,8GB,Y,Y,gold,0.0132226678669496,0.7603546409999999,0,11,0.0240700218818381,NoPromo,N
434742,352,42,F,2,8,56.8,2048,92.59,99.72,491,67,39,2,0,39,197,0.09619140625,N,Apple,iPhone4s,Gen1,iOS4,S3,32GB,N,Y,silver,0.0184900748592653,0.504723331,0,12,0.0244399185336049,Promo,N
672745,724,41,F,1,11,83.5,2048,142.07,148.79,585,34,32,1,0,36,1590,0.7763671875,N,Apple,iPhone4,Gen1,iOS5,S5,64GB,N,Y,black,0.0177987188999519,0.787542904,0,11,0.0188034188034188,NoPromo,N
180048,309,56,F,1,12,58.0,4096,105.56,119.17,593,59,36,1,0,31,1148,0.2802734375,N,Samsung,Galaxy,Gen2,KitKat,S3,32GB,Y,Y,white,0.00730613378021289,0.494816793,0,8,0.0134907251264755,Promo,N
345204,574,47,F,0,10,83.6,2048,117.31,133.76,588,92,37,2,0,18,974,0.4755859375,Y,Apple,iPhone5c,Gen2,iOS,S6,32GB,Y,Y,silver,0.0167708305122347,0.57554101,0,9,0.0153061224489796,Promo,N
967781,707,41,F,1,13,70.7,4096,141.51,155.23,519,106,27,2,0,8,420,0.1025390625,Y,Samsung,Galaxy,Gen1,KitKat,S1,32GB,Y,Y,silver,0.0115017756034994,0.480935685,0,13,0.0250481695568401,NoPromo,N
195804,647,53,F,3,8,40.7,6144,55.52,61.1,374,79,20,1,0,25,803,0.130696614583333,N,Samsung,GalaxyS3,Gen1,Gingerbread,S5,32GB,N,Y,gold,0.00702748383668035,0.740975301,0,6,0.0160427807486631,Promo,N
787418,562,33,M,0,10,94.2,2048,140.28,147.49,476,80,28,2,0,23,698,0.3408203125,Y,Apple,iPhone4s,Gen2,iOS4,S4,8GB,Y,Y,black,0.0201415996959643,0.696959938,0,9,0.0189075630252101,NoPromo,N
841507,417,60,M,1,11,75.7,2048,142.87,155.74,449,66,24,1,0,28,1478,0.7216796875,N,Apple,iPhone5,Gen2,iOS3,S2,16GB,Y,Y,gold,0.0214721452903336,0.20612906399999997,0,9,0.0200445434298441,NoPromo,N
160030,417,24,F,0,6,53.9,2048,123.93,136.22,540,44,30,1,0,30,881,0.43017578125,N,Apple,iPhone5c,Gen1,iOS,S2,32GB,N,Y,gold,0.0230911396572898,0.20612906399999997,0,13,0.0240740740740741,NoPromo,N
274975,352,36,F,1,12,83.6,4096,110.3,114.51,628,76,32,1,0,28,579,0.141357421875,N,Samsung,Galaxy,Gen1,KitKat,S7,32GB,Y,Y,red,0.0110093211962345,0.504723331,0,13,0.0207006369426752,Promo,N
443079,409,40,M,2,9,62.0,4096,37.85,49.06,389,83,21,1,0,42,1036,0.2529296875,N,Apple,iPhone4,Gen7,iOS5,S4,16GB,Y,Y,silver,0.0220521582300738,0.592689247,0,9,0.0231362467866324,NoPromo,N
990478,352,63,F,0,10,75.1,6144,92.26,112.87,472,98,29,1,0,21,1484,0.241536458333333,Y,Motorola,MotoG,Gen2,Gingerbread,S2,32GB,N,N,silver,0.0208436403592693,0.504723331,0,8,0.0169491525423729,Promo,N
631844,414,39,F,0,14,55.9,4096,101.08,114.03,575,92,33,1,0,30,1726,0.42138671875,N,Motorola,RazrM,Gen3,KitKat,S5,16GB,N,Y,white,0.0210603480297907,0.649688725,0,9,0.0156521739130435,NoPromo,N
442625,478,48,M,0,10,53.5,6144,103.33,112.45,415,92,21,2,0,35,1146,0.1865234375,N,Apple,iPhone4,Gen1,iOS5,S9,32GB,N,Y,black,0.01605816288879,0.505495235,0,10,0.0240963855421687,NoPromo,N
668487,609,44,F,1,10,57.7,6144,56.59,67.73,541,70,27,1,0,29,726,0.1181640625,N,Samsung,GalaxyS1,Gen1,IceCreamSandwich,S5,32GB,Y,N,green,0.0154465109367143,0.677932753,0,11,0.0203327171903882,NoPromo,N
546798,419,51,M,2,12,90.0,2048,64.37,70.37,501,68,33,1,0,38,325,0.15869140625,N,Apple,iPhone5,Gen3,iOS3,S1,8GB,Y,N,black,0.030265639100081003,0.82300172,0,8,0.0159680638722555,Promo,N
301843,608,37,F,1,11,54.4,6144,68.53,73.37,454,59,26,1,0,19,342,0.0556640625,Y,Motorola,DroidMaxx,Gen1,Honeycomb,S5,64GB,Y,Y,gold,0.0177810906522197,0.744360902,0,11,0.0242290748898678,NoPromo,N
887693,804,37,F,1,12,85.2,6144,89.85,100.69,503,48,25,1,0,28,878,0.142903645833333,N,Apple,iPhone3G,Gen2,iOS6,S2,64GB,N,Y,white,0.0225138518239581,0.578274481,0,7,0.0139165009940358,NoPromo,N
584597,323,59,F,2,11,58.0,4096,145.23,147.15,574,55,31,1,0,6,358,0.08740234375,Y,Motorola,RazrM,Gen2,KitKat,S1,16GB,N,N,gold,0.0204791744521512,0.49377522799999995,0,10,0.0174216027874564,Promo,N
686480,417,44,F,1,11,39.4,4096,85.45,98.32,520,62,28,2,0,31,415,0.101318359375,N,Apple,iPhone3G,Gen7,iOS6,S1,32GB,N,Y,silver,0.0212367186186605,0.20612906399999997,0,8,0.0153846153846154,NoPromo,N
961050,302,54,F,3,11,54.6,2048,80.75,96.1,496,59,27,2,0,38,1038,0.5068359375,N,Motorola,RazrM,Gen3,KitKat,S1,32GB,Y,Y,gold,0.0236394781919386,0.736806298,0,10,0.0201612903225806,Promo,N
105404,412,37,F,0,6,73.9,2048,71.34,77.32,518,42,31,1,0,30,1033,0.50439453125,N,Apple,iPhone3G,Gen1,iOS6,S1,8GB,Y,Y,gold,0.0229840500503507,0.7467135090000001,0,9,0.0173745173745174,Promo,N
484464,734,52,M,1,12,63.2,4096,103.82,112.65,447,95,23,1,0,28,760,0.185546875,N,Apple,iPhone4,Gen2,iOS5,S2,64GB,N,Y,black,0.0205855929546057,0.6581196579999999,0,9,0.0201342281879195,NoPromo,N
578969,278,66,F,0,8,80.6,6144,91.88,100.18,426,59,22,1,0,27,298,0.0485026041666667,N,Motorola,DroidUltra,Gen1,IceCreamSandwich,S1,32GB,N,Y,gold,0.0176665158165647,0.798810583,0,7,0.0164319248826291,Promo,N
401246,308,58,F,1,10,62.4,4096,108.45,121.8,385,56,22,2,0,23,635,0.155029296875,Y,Apple,iPhone4,Gen1,iOS5,S1,16GB,Y,Y,white,0.0212214164927738,0.518515331,0,3,0.0077922077922077905,NoPromo,N
894866,319,36,F,1,9,73.6,4096,25.92,36.82,600,51,36,1,0,22,136,0.033203125,Y,Apple,iPhone5c,Gen7,iOS,S4,8GB,N,Y,gold,0.0222326619699924,0.701120968,0,11,0.0183333333333333,NoPromo,N
325548,319,52,M,0,14,56.2,6144,103.67,116.79,562,79,38,1,0,29,1252,0.203776041666667,N,Motorola,RazrM,Gen1,KitKat,S4,16GB,Y,N,black,0.0254932872733867,0.701120968,0,7,0.0124555160142349,NoPromo,N
431868,409,47,M,3,9,50.2,2048,126.07,140.99,633,79,39,2,0,28,1459,0.71240234375,N,Samsung,Galaxy,Gen1,KitKat,S5,16GB,N,Y,black,0.008203199792164,0.592689247,0,13,0.0205371248025276,NoPromo,N
862028,239,45,M,0,10,86.5,6144,111.0,118.05,606,51,32,2,0,31,1474,0.239908854166667,N,Apple,iPhone4s,Gen1,iOS4,S1,16GB,Y,Y,red,0.0213335034111547,0.762236806,0,8,0.0132013201320132,NoPromo,N
466010,417,31,F,1,10,55.5,4096,99.36,108.48,310,89,16,1,0,34,1254,0.30615234375,N,Motorola,RazrM,Gen1,KitKat,S7,16GB,N,Y,gold,0.0164287914778147,0.20612906399999997,0,11,0.0354838709677419,NoPromo,N
692512,567,44,M,2,9,63.2,4096,88.06,90.23,439,41,22,1,0,18,329,0.080322265625,Y,Apple,iPhone4,Gen1,iOS5,S7,8GB,Y,Y,silver,0.0187420724412909,0.699822899,0,14,0.0318906605922551,NoPromo,N
796539,302,49,M,1,12,83.8,2048,97.59,114.51,508,99,26,2,0,33,860,0.419921875,N,Apple,iPhone3G,Gen1,iOS6,S5,32GB,Y,Y,gold,0.0199952696216916,0.736806298,0,10,0.0196850393700787,Promo,N
459404,312,56,M,1,13,68.8,2048,120.94,127.92,411,64,22,1,0,21,451,0.22021484375,Y,Apple,iPhone3G,Gen1,iOS6,S4,64GB,Y,Y,red,0.0229256584718204,0.55568636,0,11,0.0267639902676399,Promo,N
58525,703,47,F,2,11,96.5,2048,180.19,195.7,491,52,25,1,0,30,932,0.455078125,N,Samsung,Galaxy,Gen2,KitKat,S4,8GB,N,Y,gold,0.00987403828583957,0.504101766,0,7,0.0142566191446029,Promo,N
586905,347,38,F,3,10,58.1,6144,75.24,78.58,520,16,27,1,0,25,1369,0.222819010416667,N,Apple,iPhone5c,Gen8,iOS,S4,32GB,Y,Y,silver,0.0221661529790263,0.771366181,0,10,0.0192307692307692,Promo,N
597819,636,35,F,2,8,41.9,2048,81.95,94.55,377,71,34,1,1,38,914,0.4462890625,N,Samsung,GalaxyS1,Gen1,IceCreamSandwich,S4,32GB,Y,Y,black,0.0122959431275238,0.180675803,0,9,0.0238726790450928,NoPromo,N
854173,602,29,F,2,8,51.9,4096,177.2,184.91,590,103,32,1,0,38,366,0.08935546875,N,Apple,iPhone4,Gen3,iOS5,S1,32GB,Y,N,black,0.0303598085384115,0.83990507,0,10,0.0169491525423729,NoPromo,N
888881,347,37,M,0,4,93.9,4096,135.91,145.18,419,69,21,1,0,18,396,0.0966796875,Y,Apple,iPhone4,Gen1,iOS5,S4,64GB,N,Y,silver,0.0220546737562669,0.771366181,0,10,0.0238663484486874,Promo,N
