custid,dropperc,mins,consecmonths,age,income,churn_Y,prob
593310,0.0116788321167883,685,23,41,108.6,0,0.00014175060081758687
799048,0.0109546165884194,639,24,23,60.7,0,0.00023558643831075564
466918,0.0285714285714286,455,25,63,73.7,0,0.14234904889960703
544275,0.0266990291262136,412,20,42,60.4,0,0.00038640000272590605
566631,0.0300230946882217,433,29,42,51.5,0,0.2516500845476283
341131,0.0168918918918919,592,23,40,86.3,0,0.00032541569116606813
955161,0.0207900207900208,481,36,37,68.7,0,0.015757378591005976
857076,0.0152963671128107,523,30,45,74.8,0,0.002962123773269566
41543,0.025706940874036,389,39,43,82.0,0,0.08538162352254883
838603,0.0207939508506616,529,33,39,98.2,0,0.03897191142227097
259227,0.0223577235772358,492,13,36,64.2,0,0.00030489307531775565
665978,0.0155440414507772,579,33,50,42.4,0,0.003016834097575231
595203,0.0272479564032698,367,36,41,94.3,0,0.1221089983101448
410915,0.0264765784114053,491,14,43,32.3,0,0.000259643436347013
96875,0.0208333333333333,528,28,37,59.2,0,0.020133595517036668
242130,0.0198675496688742,453,30,40,65.6,0,0.005857992598396174
666047,0.0186915887850467,428,19,36,56.5,0,0.00019458246801289152
269315,0.0123022847100176,569,34,39,97.0,0,0.0015048869852986263
581453,0.0108527131782946,645,33,30,65.7,0,0.0007726011502626885
117922,0.0235294117647059,425,24,21,73.0,0,0.03713090483901278
466402,0.0183767228177642,653,22,51,82.8,0,0.00024297439748297424
873977,0.0230607966457023,477,28,35,91.9,0,0.06202726926139309
704060,0.0173310225303293,577,39,26,71.7,0,0.0008831142975298285
245135,0.0163934426229508,610,26,44,68.4,0,0.004279849385423397
531756,0.0234505862646566,597,32,46,93.5,0,0.15729574567957763
520084,0.0174216027874564,574,28,25,76.0,0,0.0010735436761861517
759369,0.0154559505409583,647,25,48,57.0,0,0.0022490476743430026
606559,0.0149532710280374,535,31,34,72.1,0,0.0027075541205248263
996227,0.0191204588910134,523,29,36,80.7,0,0.004883338431218991
611283,0.0238095238095238,336,25,50,68.8,0,0.004442953911283658
726413,0.0213270142180095,422,24,37,45.7,0,0.0026037995544487794
364145,0.027972027972028,429,28,39,83.9,0,0.33042869786015616
584008,0.0172413793103448,696,34,34,37.9,0,0.002605285830237565
241588,0.0194902548725637,667,27,36,63.5,0,0.009565719305438787
646784,0.0277078085642317,397,30,36,37.4,0,0.04105916831896826
211752,0.0135363790186125,591,27,55,59.7,0,0.00028184466718513457
131413,0.0178217821782178,505,22,32,60.5,0,0.00020316431279731115
91721,0.0132575757575758,528,13,46,37.7,0,0.00012099847092990558
147116,0.025,400,28,43,74.7,0,0.02740632308895702
796573,0.0297297297297297,370,32,54,74.0,0,0.10506773916290554
87326,0.014367816091953999,348,29,37,96.1,0,0.002800516350206377
454040,0.0176991150442478,565,36,37,45.7,0,0.0011960417933483763
447669,0.0184899845916795,649,19,34,76.4,0,0.00026506458589092434
432847,0.020997375328083996,381,25,42,72.4,0,0.007388293932522116
963124,0.0137524557956778,509,25,33,69.2,0,0.000574248883592996
69357,0.0161030595813204,621,39,53,86.5,0,0.006394277890175977
109084,0.0176848874598071,622,22,37,103.6,0,0.0002192310779713119
786959,0.0253411306042885,513,25,34,67.6,0,0.3381289134472582
689060,0.0287769784172662,417,44,36,57.1,0,0.3490742881446776
57029,0.0129682997118156,694,27,53,84.0,0,0.0005239848829891233
32788,0.0155339805825243,515,21,52,116.5,0,0.00010836354184994827
352488,0.0225409836065574,488,36,33,24.5,0,0.007196638407609296
31342,0.020952380952381,525,27,42,74.1,0,0.023786148232774258
528585,0.008665511265164641,577,44,62,70.7,0,0.00013480941011469858
1116,0.0194805194805195,616,12,42,70.5,0,0.00033742218097870135
192994,0.0188679245283019,424,23,46,34.3,0,7.011627005698657e-05
23545,0.0318627450980392,408,27,44,61.1,0,0.3872897211480732
950668,0.0159045725646123,503,31,47,101.3,0,0.0018716495545772567
148972,0.018018018018018004,555,20,30,66.9,0,0.00018477072189781207
755093,0.0277777777777778,396,22,42,73.5,0,0.00011462893958982497
789550,0.0251889168765743,397,20,40,24.8,0,9.162037293250209e-05
575874,0.0153631284916201,716,32,47,95.3,0,0.00624887536800953
98495,0.0220264317180617,454,21,22,70.6,0,0.00042561546087420144
843617,0.0202020202020202,495,17,46,58.6,0,0.00034735312265557483
201923,0.0103397341211226,677,11,47,82.4,0,0.00018472506124963338
940978,0.0164533820840951,547,23,38,87.7,0,0.0002249481831821516
105966,0.0993377483443709,151,27,21,84.0,1,0.9828607936003438
794827,0.0191387559808612,418,29,59,84.3,0,0.0011510804749465982
770272,0.0174050632911392,632,22,42,98.6,0,0.00046529735719973744
558762,0.0220994475138122,543,26,52,34.6,0,0.0024889525442845176
219084,0.0239043824701195,502,30,37,105.8,1,0.2763645356603336
890412,0.0187265917602996,534,28,27,43.9,0,0.0002758847375748953
862172,0.0178926441351889,503,19,31,61.0,0,0.00016482912805997012
222709,0.0232558139534884,430,16,50,66.3,0,0.0003381843818919743
376537,0.0191082802547771,471,23,22,87.9,0,5.623301094177059e-05
446163,0.0262008733624454,458,33,45,52.6,0,0.05739988079268873
278506,0.0250481695568401,519,32,34,112.5,0,0.3968721426324684
410873,0.0182926829268293,492,23,41,104.1,0,0.00039018392385401727
97038,0.0146252285191956,547,21,38,78.5,0,0.0002249481831821516
107684,0.0175,400,34,30,73.4,0,0.002223043525013384
248827,0.020442930153322,587,32,35,55.8,0,0.018832820987890707
654243,0.0146818923327896,613,34,41,63.1,0,0.004654216419305048
686390,0.0200803212851406,498,15,30,61.4,0,0.00023138221992709252
325125,0.0135593220338983,590,13,52,59.8,0,0.0001428104019229038
144646,0.0289532293986637,449,31,71,65.6,0,0.11840661998606059
307124,0.0153321976149915,587,32,24,85.5,0,0.0015021565505435432
779493,0.0172413793103448,464,28,39,85.5,0,0.003315179967517112
500551,0.0164233576642336,548,52,34,66.3,0,0.0055474604707179
569316,0.0315186246418338,349,18,28,37.1,0,6.660647598201089e-05
481638,0.0224719101123595,534,33,46,98.8,0,0.042504866127313023
123403,0.0189328743545611,581,20,50,84.7,0,0.00024297439748297424
164588,0.0211946050096339,519,19,29,98.8,0,0.001001004006800482
490128,0.0204460966542751,538,30,27,58.8,0,0.027341855490643153
823928,0.0163398692810458,612,26,54,61.9,0,0.002672965906891938
357901,0.0238095238095238,378,30,31,53.6,0,0.0049655279465925205
894401,0.0197869101978691,657,28,63,43.1,0,0.0009406996272126234
746820,0.040625,320,20,54,78.3,0,0.00010643747905566231
819576,0.0204081632653061,539,38,32,55.6,0,0.009342987185311511
982129,0.0185185185185185,540,17,40,61.5,0,0.00018891654204649446
162683,0.011986301369863001,584,30,41,49.7,0,0.0004741290981923789
580552,0.00807754442649435,619,20,32,77.3,0,0.00020321922436641115
175214,0.0132325141776938,529,29,43,76.0,0,0.0006053987643896328
830095,0.00572246065808298,699,24,20,58.4,0,0.00015050956325881847
914041,0.0165876777251185,422,31,45,65.4,0,0.002390689530229347
123988,0.0170777988614801,527,29,44,39.3,0,0.0009021109628859645
671193,0.0217864923747277,459,28,45,39.9,0,0.003011284048372037
47860,0.0122137404580153,655,7,54,76.1,0,9.91056307773662e-05
911767,0.009009009009009007,777,29,39,46.0,0,0.0004741290981923789
330153,0.0190114068441065,526,27,35,56.1,0,0.000912742767557512
243707,0.0160642570281124,498,24,26,56.4,0,0.0005191384370436417
423828,0.0215946843853821,602,39,61,55.3,0,0.0044735919874738985
992483,0.0288461538461538,312,26,53,109.7,0,0.06885461727375418
517654,0.0189393939393939,528,25,44,72.5,0,0.002962123773269566
554874,0.0294117647058824,340,26,28,78.4,0,0.10320624595906788
862153,0.0206422018348624,436,19,56,94.4,0,0.00039870032488577837
206225,0.0115894039735099,604,29,50,68.8,0,0.0006082300902041231
519012,0.0245700245700246,407,29,27,77.7,0,0.07769420959643947
654821,0.0207900207900208,481,26,56,80.2,0,0.00922711061659661
674242,0.0263157894736842,456,24,34,54.9,0,0.04082767214890055
28803,0.0147679324894515,474,21,58,77.6,0,0.00017572221512755738
317633,0.0154639175257732,582,34,44,50.2,0,0.0020041684764002406
960943,0.0138888888888889,648,13,46,60.5,0,0.0015738062673022876
214043,0.019047619047619,525,37,63,91.7,0,0.0016926003196576958
813846,0.0158415841584158,505,18,33,79.1,0,0.00022571396895532922
919811,0.0183150183150183,546,32,45,54.3,0,0.0010522809847941627
219026,0.0117878192534381,509,37,37,79.2,0,0.0011080119333704607
790015,0.0226537216828479,309,39,42,43.2,0,0.002625845020859777
671831,0.0183028286189684,601,30,44,39.4,0,0.0018593604561174097
915341,0.027355623100304004,329,27,36,70.0,0,0.024759852588200962
360483,0.0171232876712329,584,42,39,94.5,1,0.016633768163388594
418932,0.0241545893719807,414,22,56,95.9,0,0.000556734607600755
773852,0.0097629009762901,717,27,38,76.9,0,0.0008145017947547104
437478,0.0186757215619694,589,22,47,80.5,0,0.00024297439748297424
451767,0.0136570561456753,659,24,56,77.4,0,0.0002563295341635005
708334,0.018796992481203,532,24,49,96.3,0,0.004453709133810997
613624,0.014018691588784998,428,48,43,56.9,0,0.005679247859824313
951690,0.0198412698412698,504,28,44,69.8,0,0.007047287862805545
736421,0.0186666666666667,375,9,49,46.8,0,6.299053995043421e-05
202695,0.0141570141570142,777,37,60,15.0,0,0.0004569096898638453
879113,0.017725258493353,677,37,42,34.4,0,0.0022012921208999386
915474,0.0232558139534884,387,19,58,58.0,0,0.00025138515562304995
279702,0.018450184501845,542,26,57,82.1,0,0.0017717773199524714
764767,0.0197132616487455,558,24,47,71.1,0,0.0059726540184042295
51178,0.0297029702970297,303,41,29,104.6,0,0.26753787545201085
545725,0.0151843817787419,461,38,45,91.9,0,0.004929298293656169
240826,0.0303867403314917,362,26,39,77.1,0,0.14184617812681352
657132,0.0268006700167504,597,8,28,87.3,0,0.005287260943862545
364969,0.0214669051878354,559,21,54,74.7,0,0.0003088418112685246
517997,0.0160142348754448,562,40,32,80.9,0,0.006386765634688783
271774,0.0199004975124378,402,15,44,68.5,0,0.0002599312397192842
701869,0.0112994350282486,531,42,46,114.6,0,0.0015032066356782164
8887,0.0249376558603491,401,43,55,62.1,0,0.03028215299623567
72326,0.0184757505773672,433,32,43,61.0,0,0.002390689530229347
933525,0.00854700854700855,585,29,45,45.9,0,0.0004741290981923789
664921,0.02,500,36,52,74.7,0,0.006189282337439415
825198,0.033033033033032996,333,27,55,48.0,0,0.038022025966008705
230420,0.020997375328083996,381,30,40,58.4,0,0.004653184421128134
495315,0.0144628099173554,484,18,42,68.1,0,0.00023882928568647223
87458,0.0166112956810631,602,21,56,58.2,0,0.0001986939120487031
668053,0.0232558139534884,473,7,55,81.2,0,0.00037480094884436273
566900,0.0121580547112462,658,22,42,79.3,0,0.0002474072267715862
347465,0.0342105263157895,380,43,53,83.2,0,0.41735995393161124
178837,0.0200501253132832,399,34,41,87.4,0,0.009574943640785986
197976,0.027027027027027,481,39,62,64.5,0,0.10839323950583611
110454,0.0120068610634648,583,40,24,79.0,0,0.0004794768776030204
75554,0.0293333333333333,375,21,45,83.9,0,8.586718506989811e-05
383712,0.0159574468085106,564,44,42,73.5,0,0.003968068203460285
474935,0.0202702702702703,444,31,35,109.9,0,0.042130125115059744
779590,0.021505376344086002,465,34,47,42.2,0,0.002622084207668254
491622,0.0210772833723653,427,20,64,69.6,0,0.0002723783768433751
88381,0.0200803212851406,498,17,51,83.5,0,0.00027300593845606697
16216,0.0332541567695962,421,26,41,101.5,1,0.8437263217284313
200635,0.0299145299145299,468,42,56,67.7,1,0.45644035440329755
45606,0.023094688221709,433,28,38,33.0,0,0.004935130580551019
718659,0.0130434782608696,690,17,23,46.1,0,4.551883246615561e-05
344417,0.0196936542669584,457,21,55,74.8,0,0.0001960496714350857
677026,0.018000000000000002,500,27,52,76.1,0,0.0020798429516501377
935712,0.0218579234972678,549,20,47,121.9,0,0.0010741850876704517
263178,0.0152380952380952,525,26,32,48.2,0,0.0008557072750957093
404978,0.0217391304347826,506,20,69,59.1,0,0.00027322332834344603
270052,0.0101596516690856,689,28,36,40.6,0,0.0004459721335059556
99670,0.0161550888529887,619,37,34,96.4,0,0.018514387544190176
15012,0.0224719101123595,445,31,47,84.9,0,0.014795037867146761
931012,0.0134952766531714,741,11,43,82.5,0,0.0002474072267715862
505680,0.0178282009724473,617,25,25,50.3,0,0.0004894898023762825
249202,0.0304182509505703,263,40,44,71.3,0,0.2078122866489692
913199,0.0262582056892779,457,32,39,86.4,0,0.13496350516381234
286124,0.0203252032520325,492,36,38,85.3,0,0.022964491040786145
353372,0.0215686274509804,510,34,42,70.0,0,0.030258888227948706
725694,0.0165441176470588,544,7,46,70.5,0,0.00018891654204649446
120653,0.0165631469979296,483,45,40,53.9,0,0.0010704595541466948
656029,0.0272536687631027,477,26,56,76.4,1,0.14130691068199486
47339,0.0227272727272727,440,25,37,63.5,0,0.021696898844719457
845756,0.0146750524109015,477,7,54,67.8,0,0.00018283591082138132
953549,0.0263157894736842,418,36,37,99.3,0,0.20541169814110155
968746,0.0186125211505922,591,26,43,79.4,0,0.005762779200605413
921524,0.023598820058997005,339,22,44,73.8,0,8.672520176834841e-05
842918,0.0126103404791929,793,21,30,77.4,0,0.00020321922436641115
554292,0.0136518771331058,586,28,44,69.2,0,0.0008145017947547104
487049,0.0240549828178694,582,21,47,38.7,0,0.0007363556010873707
391159,0.0199600798403194,501,26,43,58.6,0,0.004960584374731203
455129,0.033112582781457005,302,33,52,49.9,0,0.04548627680372772
269170,0.0109409190371991,457,19,33,33.0,0,7.61585297667645e-05
27082,0.013953488372093002,645,34,42,55.3,0,0.002901473714401753
600368,0.0223214285714286,224,10,43,67.5,0,3.46972355766755e-05
177628,0.016597510373443997,482,31,48,58.6,0,0.0014334215777281841
414013,0.0198347107438017,605,28,25,73.0,0,0.019279337685779413
25676,0.018018018018018004,444,17,70,63.2,0,0.00014723470060583872
951055,0.0141987829614604,493,27,40,68.7,0,0.0046669531470430545
165669,0.0181451612903226,496,44,30,80.4,0,0.005031249170588507
711188,0.0176,625,23,54,48.6,0,0.00012740727977279497
263234,0.0190023752969121,421,29,36,67.5,0,0.002065340313298697
220784,0.0302197802197802,364,28,55,41.7,0,0.027964286431618628
282424,0.020253164556961998,395,21,43,52.6,0,0.0001413190063109652
611599,0.029126213592232997,412,28,23,43.5,0,0.18195752155179867
44871,0.0157657657657658,444,21,43,112.6,0,0.00010047217772755684
519212,0.0307017543859649,456,14,30,50.3,0,0.00021087117186540253
407965,0.0159817351598174,438,43,38,76.4,0,0.003229720920764736
59587,0.0196936542669584,457,25,34,65.8,0,0.006342529598329249
171185,0.0242424242424242,330,34,32,90.6,0,0.01857465480337582
232794,0.0184842883548983,541,30,46,104.1,0,0.011267121958119727
358879,0.0227703984819734,527,11,20,51.5,0,0.0010130101218975515
873391,0.0164233576642336,548,33,47,48.4,0,0.0006545125489287058
227834,0.0217391304347826,414,27,48,73.4,0,0.008570963690605143
645380,0.0163636363636364,550,21,56,51.0,0,9.528210053177579e-05
798758,0.0137524557956778,509,29,55,83.8,0,0.0002767305635335709
774413,0.0137254901960784,510,22,53,86.4,0,9.842845475099358e-05
603394,0.0225563909774436,399,35,54,90.2,0,0.024588516988850485
634257,0.0188323917137476,531,36,33,47.3,0,0.0010114552176773216
733450,0.0216346153846154,416,33,44,35.7,0,0.0016914026866795859
25067,0.016304347826087,552,23,43,61.7,0,0.00018891654204649446
255175,0.0160642570281124,498,20,27,57.5,0,4.938607626646505e-05
253136,0.0155440414507772,386,36,46,42.9,0,0.0006693496687591645
68880,0.0152027027027027,592,29,35,52.2,0,0.001749083121401551
797150,0.0273972602739726,438,42,53,47.1,1,0.1478374948259681
840986,0.0198412698412698,504,24,57,53.9,0,0.0010206903154628716
91859,0.00612244897959184,490,28,48,87.4,0,0.0008331522132266082
706864,0.0166204986149584,361,26,64,73.8,0,0.0007377142728093249
497338,0.0264227642276423,492,16,47,76.1,0,0.00045510406242942145
136270,0.0192307692307692,520,28,56,71.9,0,0.002975142203301995
769229,0.0218120805369128,596,22,61,68.9,0,0.0005915428718789559
449738,0.0256410256410256,312,23,39,47.3,0,2.703887115554671e-05
838845,0.0182149362477231,549,36,52,85.5,0,0.0032360057024685544
968044,0.0150862068965517,464,16,48,68.9,0,0.00012664724362764513
868245,0.0368421052631579,380,12,28,98.5,0,0.00012161528864505827
273076,0.0225563909774436,399,26,24,58.3,0,0.01522914820865654
269433,0.0191693290734824,626,46,37,89.1,1,0.0678527235674042
263468,0.0220588235294118,544,34,47,85.3,0,0.026437497294142385
420834,0.0147058823529412,544,27,55,26.4,0,0.00022218227066316278
918681,0.0210727969348659,522,34,41,77.2,0,0.028686870314397882
109316,0.0271739130434783,368,29,48,110.3,0,0.05813144828015485
893238,0.0206540447504303,581,32,54,50.8,0,0.00804224803539907
596219,0.0136674259681093,439,16,35,67.3,0,0.00019114790735119195
229075,0.0267857142857143,336,14,36,49.5,0,6.0326410726224276e-05
525838,0.0205761316872428,486,20,35,65.3,0,0.00026151254940481525
492333,0.0250569476082005,439,32,52,41.1,0,0.013708170292211533
490256,0.0164424514200299,669,35,39,60.3,0,0.005115258910609136
26871,0.022964509394572005,479,14,52,63.4,0,0.00025450852236936236
169372,0.0140845070422535,710,23,57,78.5,0,0.00028739112747922803
526663,0.0111731843575419,537,28,50,47.0,0,0.00018452149114000157
929320,0.0303030303030303,363,24,38,90.6,0,0.1634544980317597
186421,0.0279329608938547,358,24,23,63.6,0,0.1960423163930755
187167,0.0238568588469185,503,25,43,83.3,0,0.11896562486617591
797372,0.0180722891566265,498,37,56,64.7,0,0.0017122278740788483
431723,0.0165441176470588,544,30,44,50.1,0,0.0009021109628859645
775528,0.0264550264550265,567,32,20,52.3,1,0.58188290796979
316283,0.01931330472103,466,16,45,36.8,0,7.078876925862087e-05
593569,0.0196078431372549,459,25,48,52.6,0,0.001626376196822933
739752,0.0158102766798419,506,28,35,68.8,0,0.0027866249335656993
138664,0.0226757369614512,441,35,39,85.9,1,0.04826982101955098
944451,0.0100376411543287,797,30,46,40.5,0,0.0004741290981923789
137745,0.0207100591715976,338,36,22,71.1,0,0.0184281008675031
121891,0.0160142348754448,562,32,43,65.3,0,0.003262315705581353
497844,0.0199203187250996,502,21,40,49.6,0,0.00012228703188394048
25271,0.021978021978022,364,29,51,66.3,0,0.006426535819847406
739470,0.0152671755725191,393,22,33,89.0,0,0.00019745389739224487
618078,0.0224032586558045,491,34,55,83.3,0,0.011590755824322372
93178,0.0180623973727422,609,21,41,106.6,0,0.00018645133156819217
985209,0.0173010380622837,578,21,47,56.9,0,0.00046528251941456753
89652,0.0188679245283019,530,29,48,99.1,0,0.007402342830166383
174032,0.0235294117647059,340,37,46,63.7,0,0.017136386512301652
908449,0.0229591836734694,392,27,31,103.5,0,0.0824932177302479
554205,0.0194986072423398,359,19,40,62.7,0,0.00021726126022412055
995534,0.0128617363344051,622,46,32,67.3,0,0.0017396072606135767
