,httpResponse,requestId,timeStamp,timingMillis,data.consecmonths,data.dropperc,data.income,data.mins,output
7691,200,5OB7X3CRN0M8SAJF,2016-02-03 15:52:17.507,0,17,0.0212,83.5,471,0.00030000000000000003
7690,200,5OB7X3CRN0M8SAJF,2016-02-03 20:51:33.127,0,29,0.0188,74.9,585,0.0032
7689,200,5OB7X3CRN0M8SAJF,2016-02-03 20:55:10.283,0,26,0.0246,55.6,406,0.0049
7688,200,5OB7X3CRN0M8SAJF,2016-02-04 02:08:59.331,0,19,0.017400000000000002,53.8,403,0.0001
7687,200,5OB7X3CRN0M8SAJF,2016-02-04 03:18:33.571,0,30,0.0233,79.0,559,0.1072
7686,200,5OB7X3CRN0M8SAJF,2016-02-04 05:18:10.071,0,45,0.0233,86.7,473,0.0948
7685,200,5OB7X3CRN0M8SAJF,2016-02-04 05:26:04.373,0,19,0.0182,100.4,440,0.0002
7684,200,5OB7X3CRN0M8SAJF,2016-02-04 10:15:33.421,0,29,0.022500000000000003,49.2,400,0.0025
7683,200,5OB7X3CRN0M8SAJF,2016-02-04 12:16:15.900,0,31,0.013600000000000001,56.5,661,0.0005
7682,200,5OB7X3CRN0M8SAJF,2016-02-04 13:55:51.991,0,16,0.033,73.9,364,0.0
7681,200,5OB7X3CRN0M8SAJF,2016-02-05 01:24:06.033,0,30,0.0213,81.4,423,0.020800000000000003
7680,200,5OB7X3CRN0M8SAJF,2016-02-05 05:25:13.200,0,24,0.0273,84.4,587,0.6312
7679,200,5OB7X3CRN0M8SAJF,2016-02-05 09:29:13.772,0,17,0.017,68.1,587,0.0001
7678,200,5OB7X3CRN0M8SAJF,2016-02-05 19:26:38.607,0,21,0.0244,93.2,410,0.00030000000000000003
7677,200,5OB7X3CRN0M8SAJF,2016-02-06 00:13:22.321,0,29,0.0181,47.8,497,0.0007
7676,200,5OB7X3CRN0M8SAJF,2016-02-06 02:30:19.728,0,31,0.029300000000000003,52.1,376,0.032100000000000004
7675,200,5OB7X3CRN0M8SAJF,2016-02-06 04:28:52.147,0,30,0.0181,57.5,551,0.0016
7674,200,5OB7X3CRN0M8SAJF,2016-02-06 08:09:00.784,0,17,0.0083,67.6,723,0.0001
7673,200,5OB7X3CRN0M8SAJF,2016-02-06 12:59:29.382,0,38,0.0158,33.4,505,0.00030000000000000003
7672,200,5OB7X3CRN0M8SAJF,2016-02-06 20:44:21.925,0,44,0.020200000000000003,92.9,496,0.0233
7671,200,5OB7X3CRN0M8SAJF,2016-02-06 23:18:25.690,0,32,0.0235,93.5,597,0.2048
7670,200,5OB7X3CRN0M8SAJF,2016-02-07 00:18:45.549,0,28,0.0126,52.5,636,0.0004
7669,200,5OB7X3CRN0M8SAJF,2016-02-07 07:31:08.746,0,39,0.0315,87.4,476,0.7754000000000001
7668,200,5OB7X3CRN0M8SAJF,2016-02-07 07:40:09.923,0,27,0.0179,80.9,502,0.0036000000000000008
7667,200,5OB7X3CRN0M8SAJF,2016-02-07 15:03:44.155,0,20,0.0211,64.4,568,0.0006000000000000001
7666,200,5OB7X3CRN0M8SAJF,2016-02-07 17:42:14.488,0,20,0.0273,41.6,330,0.0
7665,200,5OB7X3CRN0M8SAJF,2016-02-07 18:35:39.815,0,20,0.0206,65.3,486,0.0002
7664,200,5OB7X3CRN0M8SAJF,2016-02-07 22:13:07.549,0,23,0.0183,65.7,546,0.0001
7663,200,5OB7X3CRN0M8SAJF,2016-02-07 22:15:54.643,0,36,0.0183,62.5,600,0.0088
7662,200,5OB7X3CRN0M8SAJF,2016-02-07 22:48:13.837,0,17,0.0245,64.6,449,0.00030000000000000003
7661,200,5OB7X3CRN0M8SAJF,2016-02-08 02:36:30.726,0,23,0.0206,40.8,534,0.00030000000000000003
7660,200,5OB7X3CRN0M8SAJF,2016-02-08 09:18:41.256,0,35,0.0332,81.1,331,0.2665
7659,200,5OB7X3CRN0M8SAJF,2016-02-08 16:15:05.072,0,21,0.0181,62.9,442,0.0001
7658,200,5OB7X3CRN0M8SAJF,2016-02-08 23:23:36.306,0,23,0.0152,88.2,528,0.0002
7657,200,5OB7X3CRN0M8SAJF,2016-02-08 23:25:07.987,0,31,0.020300000000000002,66.2,542,0.018000000000000002
7656,200,5OB7X3CRN0M8SAJF,2016-02-09 01:11:19.741,0,23,0.0198,69.4,555,0.0002
7655,200,5OB7X3CRN0M8SAJF,2016-02-09 01:55:04.625,0,32,0.0122,62.0,575,0.0005
7654,200,5OB7X3CRN0M8SAJF,2016-02-09 05:12:56.539,0,26,0.018500000000000003,82.1,542,0.004
7653,200,5OB7X3CRN0M8SAJF,2016-02-09 06:26:59.065,0,24,0.0234,66.8,556,0.0514
7652,200,5OB7X3CRN0M8SAJF,2016-02-09 07:44:39.969,0,38,0.0132,47.7,531,0.0001
7651,200,5OB7X3CRN0M8SAJF,2016-02-09 15:15:39.097,0,24,0.0106,80.6,661,0.001
7650,200,5OB7X3CRN0M8SAJF,2016-02-09 16:15:24.256,0,31,0.0252,46.2,397,0.015
7649,200,5OB7X3CRN0M8SAJF,2016-02-09 16:48:32.976,0,30,0.010100000000000001,83.7,593,0.0007
7648,200,5OB7X3CRN0M8SAJF,2016-02-09 16:54:32.530,0,29,0.0142,41.9,492,0.0014
7647,200,5OB7X3CRN0M8SAJF,2016-02-09 21:36:32.124,0,33,0.027600000000000003,67.9,471,0.305
7646,200,5OB7X3CRN0M8SAJF,2016-02-09 22:13:21.442,0,30,0.0158,79.4,631,0.0036000000000000008
7645,200,5OB7X3CRN0M8SAJF,2016-02-10 00:13:25.528,0,31,0.0143,63.2,697,0.0035
7644,200,5OB7X3CRN0M8SAJF,2016-02-10 01:42:37.655,0,26,0.022600000000000002,58.3,399,0.008
7643,200,5OB7X3CRN0M8SAJF,2016-02-10 02:54:30.497,0,16,0.016900000000000002,68.0,414,0.0001
7642,200,5OB7X3CRN0M8SAJF,2016-02-10 03:24:04.288,0,20,0.0267,60.4,412,0.0004
7641,200,5OB7X3CRN0M8SAJF,2016-02-10 13:56:30.315,0,28,0.028,83.9,429,0.3845
7640,200,5OB7X3CRN0M8SAJF,2016-02-10 17:37:34.394,0,36,0.0164,37.0,550,0.0004
7639,200,5OB7X3CRN0M8SAJF,2016-02-10 17:40:54.912,0,24,0.0211,62.2,475,0.0121
7638,200,5OB7X3CRN0M8SAJF,2016-02-11 05:03:00.300,0,24,0.0198,53.9,504,0.0024
7637,200,5OB7X3CRN0M8SAJF,2016-02-11 06:23:14.630,0,8,0.024,36.5,500,0.00030000000000000003
7636,200,5OB7X3CRN0M8SAJF,2016-02-11 11:13:33.348,0,26,0.009000000000000001,77.4,445,0.0007
7635,200,5OB7X3CRN0M8SAJF,2016-02-11 15:02:54.778,0,34,0.016,61.8,625,0.0041
7634,200,5OB7X3CRN0M8SAJF,2016-02-11 16:54:59.348,0,27,0.0302,116.3,397,0.4244
7633,200,5OB7X3CRN0M8SAJF,2016-02-11 18:27:43.176,0,36,0.022500000000000003,75.6,356,0.0077
7632,200,5OB7X3CRN0M8SAJF,2016-02-11 19:23:04.356,0,37,0.0177,66.5,565,0.0026000000000000003
7631,200,5OB7X3CRN0M8SAJF,2016-02-12 05:34:00.267,0,36,0.045700000000000005,73.5,219,0.9763
7630,200,5OB7X3CRN0M8SAJF,2016-02-12 07:27:58.041,0,37,0.0228,55.9,394,0.0079
7629,200,5OB7X3CRN0M8SAJF,2016-02-12 20:00:48.252,0,30,0.014100000000000001,78.6,638,0.006200000000000001
7628,200,5OB7X3CRN0M8SAJF,2016-02-12 23:37:11.941,0,27,0.0264,52.6,455,0.0562
7627,200,5OB7X3CRN0M8SAJF,2016-02-13 00:25:58.514,0,35,0.0195,56.6,565,0.0059
7626,200,5OB7X3CRN0M8SAJF,2016-02-13 09:59:40.103,0,32,0.017400000000000002,58.9,575,0.002
7625,200,5OB7X3CRN0M8SAJF,2016-02-13 13:16:54.178,0,31,0.0132,86.5,606,0.0008
7624,200,5OB7X3CRN0M8SAJF,2016-02-13 17:47:44.862,0,19,0.0201,66.7,546,0.00030000000000000003
7623,200,5OB7X3CRN0M8SAJF,2016-02-13 19:06:20.260,0,33,0.0227,82.7,485,0.05690000000000001
7622,200,5OB7X3CRN0M8SAJF,2016-02-13 22:23:26.110,0,19,0.025400000000000002,76.4,512,0.0017
7621,200,5OB7X3CRN0M8SAJF,2016-02-13 23:39:42.687,0,10,0.018000000000000002,61.7,500,0.0001
7620,200,5OB7X3CRN0M8SAJF,2016-02-14 00:28:33.646,0,26,0.0159,78.1,565,0.0028
7619,200,5OB7X3CRN0M8SAJF,2016-02-14 09:24:30.520,0,34,0.017400000000000002,81.9,516,0.0051
7618,200,5OB7X3CRN0M8SAJF,2016-02-14 11:54:13.909,0,19,0.0211,82.8,475,0.00030000000000000003
7617,200,5OB7X3CRN0M8SAJF,2016-02-14 18:45:34.139,0,36,0.0098,87.9,715,0.0024
7616,200,5OB7X3CRN0M8SAJF,2016-02-14 20:04:24.057,0,35,0.0258,53.8,466,0.0589
7615,200,5OB7X3CRN0M8SAJF,2016-02-15 00:54:17.353,0,27,0.018000000000000002,76.0,499,0.0023
7614,200,5OB7X3CRN0M8SAJF,2016-02-15 02:42:50.454,0,36,0.0253,69.4,434,0.1725
7613,200,5OB7X3CRN0M8SAJF,2016-02-15 07:02:41.628,0,25,0.0201,92.2,399,0.0099
7612,200,5OB7X3CRN0M8SAJF,2016-02-15 07:54:53.175,0,19,0.021,42.6,428,0.0002
7611,200,5OB7X3CRN0M8SAJF,2016-02-15 09:03:17.345,0,25,0.0274,50.7,292,0.0074
7610,200,5OB7X3CRN0M8SAJF,2016-02-15 13:30:31.196,0,34,0.020200000000000003,70.1,494,0.022000000000000002
7609,200,5OB7X3CRN0M8SAJF,2016-02-15 15:30:12.429,0,24,0.015,36.4,599,0.0018000000000000004
7608,200,5OB7X3CRN0M8SAJF,2016-02-15 15:44:12.076,0,29,0.0204,73.0,441,0.0112
7607,200,5OB7X3CRN0M8SAJF,2016-02-16 01:44:33.379,0,19,0.0175,38.9,684,0.0002
7606,200,5OB7X3CRN0M8SAJF,2016-02-16 04:34:42.481,0,30,0.029300000000000003,82.0,410,0.3807
7605,200,5OB7X3CRN0M8SAJF,2016-02-16 08:43:38.404,0,30,0.0221,64.7,453,0.0121
7604,200,5OB7X3CRN0M8SAJF,2016-02-16 10:14:26.742,0,32,0.025900000000000003,60.3,501,0.3305
7603,200,5OB7X3CRN0M8SAJF,2016-02-16 11:41:02.053,0,26,0.027700000000000002,72.0,397,0.129
7602,200,5OB7X3CRN0M8SAJF,2016-02-16 13:01:43.411,0,22,0.0196,97.0,510,0.0005
7601,200,5OB7X3CRN0M8SAJF,2016-02-16 16:44:36.760,0,26,0.0256,63.8,390,0.0233
7600,200,5OB7X3CRN0M8SAJF,2016-02-16 18:25:42.139,0,34,0.012,75.4,666,0.0009000000000000002
7599,200,5OB7X3CRN0M8SAJF,2016-02-16 22:39:43.184,0,24,0.0137,80.5,512,0.0009000000000000002
7598,200,5OB7X3CRN0M8SAJF,2016-02-17 01:18:34.587,0,6,0.0146,65.0,618,0.0001
7597,200,5OB7X3CRN0M8SAJF,2016-02-17 07:59:08.040,0,38,0.0134,84.7,674,0.002
7596,200,5OB7X3CRN0M8SAJF,2016-02-17 08:28:29.084,0,40,0.020800000000000003,92.6,528,0.07590000000000001
7595,200,5OB7X3CRN0M8SAJF,2016-02-17 12:23:12.348,0,27,0.0304,90.7,296,0.1396
7594,200,5OB7X3CRN0M8SAJF,2016-02-17 12:31:38.827,0,29,0.03,89.7,367,0.1943
7593,200,5OB7X3CRN0M8SAJF,2016-02-17 13:33:45.488,0,26,0.0269,76.9,484,0.13440000000000002
7592,200,5OB7X3CRN0M8SAJF,2016-02-17 20:45:28.254,0,24,0.0241,26.6,457,0.0051
7591,200,5OB7X3CRN0M8SAJF,2016-02-18 00:44:40.384,0,24,0.02,73.1,450,0.0055000000000000005
7590,200,5OB7X3CRN0M8SAJF,2016-02-18 06:14:18.100,0,38,0.0246,72.7,407,0.0592
7589,200,5OB7X3CRN0M8SAJF,2016-02-18 06:50:48.744,0,24,0.0199,114.4,453,0.0179
7588,200,5OB7X3CRN0M8SAJF,2016-02-18 12:17:44.308,0,42,0.0261,75.9,383,0.0805
7587,200,5OB7X3CRN0M8SAJF,2016-02-18 20:29:59.502,0,25,0.0123,67.6,648,0.0007
7586,200,5OB7X3CRN0M8SAJF,2016-02-18 21:19:04.049,0,24,0.012100000000000001,71.3,330,0.0007
7585,200,5OB7X3CRN0M8SAJF,2016-02-18 21:26:51.244,0,27,0.0257,61.8,467,0.0854
7584,200,5OB7X3CRN0M8SAJF,2016-02-18 23:11:23.473,0,30,0.0181,61.6,607,0.0032
7583,200,5OB7X3CRN0M8SAJF,2016-02-19 10:02:49.163,0,22,0.0097,56.8,516,0.0
7582,200,5OB7X3CRN0M8SAJF,2016-02-19 12:05:10.280,0,32,0.0151,70.9,663,0.0035
7581,200,5OB7X3CRN0M8SAJF,2016-02-19 15:49:44.921,0,23,0.010700000000000001,54.7,563,0.0
7580,200,5OB7X3CRN0M8SAJF,2016-02-19 18:44:36.244,0,27,0.0189,84.1,475,0.0031000000000000003
7579,200,5OB7X3CRN0M8SAJF,2016-02-19 23:02:11.143,0,43,0.0161,40.4,496,0.0004
7578,200,5OB7X3CRN0M8SAJF,2016-02-20 03:02:33.341,0,27,0.0178,56.4,562,0.002
7577,200,5OB7X3CRN0M8SAJF,2016-02-20 03:41:30.188,0,40,0.014,75.9,645,0.0179
7576,200,5OB7X3CRN0M8SAJF,2016-02-20 06:51:06.440,0,45,0.0165,50.6,424,0.0004
7575,200,5OB7X3CRN0M8SAJF,2016-02-20 09:19:38.788,0,31,0.0162,56.9,494,0.0016
7574,200,5OB7X3CRN0M8SAJF,2016-02-20 12:04:06.191,0,28,0.0352,108.6,426,0.9475
7573,200,5OB7X3CRN0M8SAJF,2016-02-20 12:44:12.386,0,24,0.014400000000000001,95.7,487,0.0059
7572,200,5OB7X3CRN0M8SAJF,2016-02-20 16:41:34.801,0,21,0.014400000000000001,50.5,485,0.0001
7571,200,5OB7X3CRN0M8SAJF,2016-02-20 18:17:39.489,0,20,0.022600000000000002,71.0,487,0.0002
7570,200,5OB7X3CRN0M8SAJF,2016-02-20 19:54:16.491,0,31,0.0239,49.8,502,0.021
7569,200,5OB7X3CRN0M8SAJF,2016-02-21 06:50:03.377,0,19,0.0258,116.5,504,0.003
7568,200,5OB7X3CRN0M8SAJF,2016-02-21 06:59:53.058,0,20,0.026000000000000002,79.0,462,0.0006000000000000001
7567,200,5OB7X3CRN0M8SAJF,2016-02-21 08:30:57.486,0,33,0.023,63.3,348,0.0056
7566,200,5OB7X3CRN0M8SAJF,2016-02-21 10:13:01.520,0,28,0.0201,63.2,447,0.0096
7565,200,5OB7X3CRN0M8SAJF,2016-02-21 11:37:58.220,0,13,0.016800000000000002,104.1,476,0.0001
7564,200,5OB7X3CRN0M8SAJF,2016-02-21 15:25:35.385,0,20,0.0162,81.8,493,0.0001
7563,200,5OB7X3CRN0M8SAJF,2016-02-21 16:04:50.012,0,29,0.02,54.2,601,0.0057
7562,200,5OB7X3CRN0M8SAJF,2016-02-21 18:41:09.258,0,25,0.0125,79.3,561,0.0006000000000000001
7561,200,5OB7X3CRN0M8SAJF,2016-02-22 00:13:53.665,0,19,0.0258,82.2,466,0.0007
7560,200,5OB7X3CRN0M8SAJF,2016-02-22 02:25:05.828,0,27,0.0251,85.9,479,0.079
7559,200,5OB7X3CRN0M8SAJF,2016-02-22 09:45:32.100,0,21,0.030100000000000002,104.0,366,0.0001
7558,200,5OB7X3CRN0M8SAJF,2016-02-22 11:19:35.599,0,19,0.0245,26.8,408,0.0001
7557,200,5OB7X3CRN0M8SAJF,2016-02-22 13:47:18.195,0,19,0.0286,102.9,315,0.0001
7556,200,5OB7X3CRN0M8SAJF,2016-02-22 14:10:44.132,0,18,0.0181,47.2,497,0.0001
7555,200,5OB7X3CRN0M8SAJF,2016-02-22 20:02:22.966,0,28,0.0187,53.6,588,0.0017
7554,200,5OB7X3CRN0M8SAJF,2016-02-22 20:07:56.078,0,28,0.021,84.4,525,0.0456
7553,200,5OB7X3CRN0M8SAJF,2016-02-23 00:40:27.035,0,21,0.016300000000000002,45.0,674,0.0002
7552,200,5OB7X3CRN0M8SAJF,2016-02-23 02:14:08.806,0,28,0.020300000000000002,36.6,492,0.0021000000000000003
7551,200,5OB7X3CRN0M8SAJF,2016-02-23 03:07:52.360,0,31,0.0184,57.3,544,0.0016
7550,200,5OB7X3CRN0M8SAJF,2016-02-23 03:50:29.314,0,33,0.0177,89.5,509,0.0114
7549,200,5OB7X3CRN0M8SAJF,2016-02-23 04:35:33.480,0,29,0.0122,112.2,736,0.0005
7548,200,5OB7X3CRN0M8SAJF,2016-02-23 09:53:06.032,0,22,0.0152,38.0,525,0.0001
7547,200,5OB7X3CRN0M8SAJF,2016-02-23 10:22:48.231,0,37,0.020200000000000003,71.0,494,0.0117
7546,200,5OB7X3CRN0M8SAJF,2016-02-23 12:05:32.622,0,32,0.021500000000000002,86.7,372,0.0126
7545,200,5OB7X3CRN0M8SAJF,2016-02-23 13:22:43.880,0,19,0.0189,79.9,529,0.0001
7544,200,5OB7X3CRN0M8SAJF,2016-02-23 17:47:34.574,0,21,0.0275,92.9,327,0.0
7543,200,5OB7X3CRN0M8SAJF,2016-02-23 18:31:30.182,0,49,0.0125,67.6,480,0.0005
7542,200,5OB7X3CRN0M8SAJF,2016-02-23 20:45:30.192,0,22,0.014,79.2,501,0.0002
7541,200,5OB7X3CRN0M8SAJF,2016-02-23 23:44:41.847,0,33,0.013800000000000002,90.3,578,0.0216
7540,200,5OB7X3CRN0M8SAJF,2016-02-24 08:44:06.014,0,22,0.0166,62.5,601,0.0001
7539,200,5OB7X3CRN0M8SAJF,2016-02-24 13:14:05.298,0,32,0.018500000000000003,89.4,487,0.0051
7538,200,5OB7X3CRN0M8SAJF,2016-02-24 13:40:13.855,0,35,0.0146,42.6,616,0.0019
7537,200,5OB7X3CRN0M8SAJF,2016-02-24 14:55:50.592,0,16,0.0188,53.8,533,0.0001
7536,200,5OB7X3CRN0M8SAJF,2016-02-24 19:03:45.286,0,22,0.0175,47.1,513,0.0001
7535,200,5OB7X3CRN0M8SAJF,2016-02-24 19:12:20.413,0,39,0.0196,87.9,358,0.0058000000000000005
7534,200,5OB7X3CRN0M8SAJF,2016-02-24 19:56:59.916,0,38,0.015600000000000001,66.6,450,0.0018000000000000004
7533,200,5OB7X3CRN0M8SAJF,2016-02-24 22:41:32.596,0,14,0.0162,63.9,556,0.0001
7532,200,5OB7X3CRN0M8SAJF,2016-02-25 00:32:01.050,0,30,0.0251,71.9,438,0.1053
7531,200,5OB7X3CRN0M8SAJF,2016-02-25 00:59:48.826,0,17,0.019,77.2,526,0.0001
7530,200,5OB7X3CRN0M8SAJF,2016-02-25 05:08:26.572,0,38,0.0287,86.6,488,0.629
7529,200,5OB7X3CRN0M8SAJF,2016-02-25 05:12:11.531,0,23,0.017,95.5,646,0.0002
7528,200,5OB7X3CRN0M8SAJF,2016-02-25 09:56:04.040,0,28,0.0241,31.7,456,0.0061
7527,200,5OB7X3CRN0M8SAJF,2016-02-25 09:59:26.699,0,30,0.024,83.3,334,0.0094
7526,200,5OB7X3CRN0M8SAJF,2016-02-25 11:53:24.694,0,13,0.010100000000000001,57.1,494,0.0
7525,200,5OB7X3CRN0M8SAJF,2016-02-25 18:01:36.240,0,35,0.0241,53.5,415,0.0068000000000000005
7524,200,5OB7X3CRN0M8SAJF,2016-02-25 21:25:25.059,0,36,0.0304,50.0,362,0.0966
7523,200,5OB7X3CRN0M8SAJF,2016-02-25 22:08:19.641,0,22,0.024,54.9,416,0.0001
7522,200,5OB7X3CRN0M8SAJF,2016-02-26 14:37:20.614,0,18,0.025400000000000002,45.7,394,0.0002
7521,200,5OB7X3CRN0M8SAJF,2016-02-26 15:01:38.919,0,24,0.0188,45.0,319,0.00030000000000000003
7520,200,5OB7X3CRN0M8SAJF,2016-02-26 21:01:44.490,0,5,0.0179,97.8,503,0.0002
7519,200,5OB7X3CRN0M8SAJF,2016-02-26 21:46:58.322,0,24,0.029900000000000003,55.4,469,0.2484
7518,200,5OB7X3CRN0M8SAJF,2016-02-27 04:38:26.983,0,17,0.0155,80.3,582,0.0002
7517,200,5OB7X3CRN0M8SAJF,2016-02-27 07:06:48.098,0,12,0.0181,98.9,497,0.0001
7516,200,5OB7X3CRN0M8SAJF,2016-02-27 09:44:07.016,0,27,0.0296,47.8,473,0.248
7515,200,5OB7X3CRN0M8SAJF,2016-02-27 10:05:17.724,0,22,0.022,54.5,409,0.0001
7514,200,5OB7X3CRN0M8SAJF,2016-02-27 17:28:35.694,0,25,0.021400000000000002,27.9,420,0.0018000000000000004
7513,200,5OB7X3CRN0M8SAJF,2016-02-27 18:44:59.702,0,28,0.020200000000000003,96.8,594,0.0486
7512,200,5OB7X3CRN0M8SAJF,2016-02-27 19:15:13.876,0,38,0.0131,78.6,687,0.002
7511,200,5OB7X3CRN0M8SAJF,2016-02-27 19:25:35.385,0,41,0.020300000000000002,54.4,444,0.002
7510,200,5OB7X3CRN0M8SAJF,2016-02-27 21:37:31.923,0,35,0.0187,62.4,589,0.0041
7509,200,5OB7X3CRN0M8SAJF,2016-02-28 00:40:30.501,0,27,0.016300000000000002,70.6,551,0.0026000000000000003
7508,200,5OB7X3CRN0M8SAJF,2016-02-28 03:41:16.324,0,31,0.0246,68.0,447,0.0363
7507,200,5OB7X3CRN0M8SAJF,2016-02-28 06:56:23.092,0,27,0.0366,75.6,273,0.3267
7506,200,5OB7X3CRN0M8SAJF,2016-02-28 10:16:48.687,0,24,0.0162,55.3,554,0.0014
7505,200,5OB7X3CRN0M8SAJF,2016-02-28 11:52:34.210,0,18,0.026500000000000003,35.6,415,0.00030000000000000003
7504,200,5OB7X3CRN0M8SAJF,2016-02-28 20:23:30.469,0,19,0.022600000000000002,68.7,443,0.0002
7503,200,5OB7X3CRN0M8SAJF,2016-02-28 21:16:31.755,0,28,0.0313,54.2,351,0.0556
7502,200,5OB7X3CRN0M8SAJF,2016-02-28 21:20:53.662,0,21,0.024200000000000003,20.0,495,0.00030000000000000003
7501,200,5OB7X3CRN0M8SAJF,2016-03-01 05:10:19.227,0,25,0.018600000000000002,58.3,538,0.0016
7500,200,5OB7X3CRN0M8SAJF,2016-03-01 09:12:39.939,0,30,0.0129,72.1,466,0.0007
7499,200,5OB7X3CRN0M8SAJF,2016-03-01 14:39:14.089,0,16,0.0196,81.0,460,0.0002
7498,200,5OB7X3CRN0M8SAJF,2016-03-01 18:48:46.069,0,19,0.0135,78.7,593,0.0001
7497,200,5OB7X3CRN0M8SAJF,2016-03-01 21:11:01.755,0,37,0.0162,96.4,619,0.0139
7496,200,5OB7X3CRN0M8SAJF,2016-03-01 22:16:04.184,0,37,0.0126,45.5,398,0.0001
7495,200,5OB7X3CRN0M8SAJF,2016-03-02 14:45:31.748,0,39,0.0151,61.1,529,0.0029
7494,200,5OB7X3CRN0M8SAJF,2016-03-02 15:46:03.941,0,34,0.0291,90.4,412,0.29560000000000003
7493,200,5OB7X3CRN0M8SAJF,2016-03-02 16:54:42.759,0,19,0.0224,58.7,490,0.0001
7492,200,5OB7X3CRN0M8SAJF,2016-03-02 20:27:09.969,0,32,0.021,84.5,476,0.0205
7491,200,5OB7X3CRN0M8SAJF,2016-03-03 08:32:17.335,0,26,0.0201,88.3,597,0.0391
7490,200,5OB7X3CRN0M8SAJF,2016-03-03 10:20:44.060,0,20,0.028300000000000002,75.1,565,0.0004
7489,200,5OB7X3CRN0M8SAJF,2016-03-03 13:06:16.037,0,36,0.0165,78.0,364,0.002
7488,200,5OB7X3CRN0M8SAJF,2016-03-03 15:44:44.058,0,21,0.026600000000000002,47.6,451,0.0007
7487,200,5OB7X3CRN0M8SAJF,2016-03-03 18:41:24.271,0,20,0.022500000000000003,93.6,445,0.00030000000000000003
7486,200,5OB7X3CRN0M8SAJF,2016-03-03 21:19:08.232,0,39,0.0199,51.9,552,0.0022
7485,200,5OB7X3CRN0M8SAJF,2016-03-04 04:42:42.813,0,33,0.0176,71.4,510,0.0028
7484,200,5OB7X3CRN0M8SAJF,2016-03-04 06:17:45.174,0,32,0.0233,91.3,430,0.0548
7483,200,5OB7X3CRN0M8SAJF,2016-03-04 12:35:39.991,0,32,0.0509,70.9,275,0.9733
7482,200,5OB7X3CRN0M8SAJF,2016-03-04 15:26:24.723,0,15,0.037,61.2,378,0.0001
7481,200,5OB7X3CRN0M8SAJF,2016-03-04 16:54:06.715,0,35,0.0296,87.0,405,0.4893
7480,200,5OB7X3CRN0M8SAJF,2016-03-04 17:25:04.473,0,24,0.0239,107.2,545,0.2082
7479,200,5OB7X3CRN0M8SAJF,2016-03-05 00:59:42.751,0,27,0.0199,106.3,453,0.02
7478,200,5OB7X3CRN0M8SAJF,2016-03-05 02:07:27.277,0,38,0.0193,56.9,467,0.0019
7477,200,5OB7X3CRN0M8SAJF,2016-03-05 04:01:28.588,0,43,0.022500000000000003,67.9,445,0.0255
7476,200,5OB7X3CRN0M8SAJF,2016-03-05 20:46:01.403,0,28,0.024200000000000003,70.4,413,0.025
7475,200,5OB7X3CRN0M8SAJF,2016-03-05 23:15:26.667,0,25,0.019700000000000002,57.2,558,0.0071
7474,200,5OB7X3CRN0M8SAJF,2016-03-05 23:23:49.607,0,41,0.0171,107.5,526,0.005
7473,200,5OB7X3CRN0M8SAJF,2016-03-06 00:51:33.508,0,24,0.0241,48.9,374,0.0025
7472,200,5OB7X3CRN0M8SAJF,2016-03-06 06:43:14.711,0,26,0.013000000000000001,50.2,384,0.0005
7471,200,5OB7X3CRN0M8SAJF,2016-03-06 11:05:42.848,0,19,0.0216,83.2,556,0.0008
7470,200,5OB7X3CRN0M8SAJF,2016-03-06 12:24:35.972,0,29,0.0316,67.8,348,0.0901
7469,200,5OB7X3CRN0M8SAJF,2016-03-06 17:01:48.026,0,20,0.0193,109.1,571,0.0006000000000000001
7468,200,5OB7X3CRN0M8SAJF,2016-03-06 17:36:11.392,0,21,0.0291,64.0,344,0.0
7467,200,5OB7X3CRN0M8SAJF,2016-03-06 17:41:02.882,0,12,0.019,51.0,422,0.0001
7466,200,5OB7X3CRN0M8SAJF,2016-03-06 19:01:59.592,0,21,0.0275,29.1,473,0.00030000000000000003
7465,200,5OB7X3CRN0M8SAJF,2016-03-06 19:54:02.517,0,17,0.015600000000000001,61.3,450,0.0001
7464,200,5OB7X3CRN0M8SAJF,2016-03-06 20:33:22.941,0,36,0.0213,58.7,609,0.0771
7463,200,5OB7X3CRN0M8SAJF,2016-03-06 22:32:19.417,0,25,0.018000000000000002,52.0,499,0.0008
7462,200,5OB7X3CRN0M8SAJF,2016-03-07 03:17:41.316,0,22,0.018000000000000002,23.1,389,0.0
7461,200,5OB7X3CRN0M8SAJF,2016-03-07 04:09:14.876,0,20,0.0159,98.4,565,0.0002
7460,200,5OB7X3CRN0M8SAJF,2016-03-07 13:35:11.898,0,25,0.0098,96.6,611,0.001
7459,200,5OB7X3CRN0M8SAJF,2016-03-07 13:47:09.598,0,13,0.0195,96.8,513,0.0004
7458,200,5OB7X3CRN0M8SAJF,2016-03-07 14:59:04.950,0,22,0.0236,54.6,509,0.0004
7457,200,5OB7X3CRN0M8SAJF,2016-03-07 21:48:26.377,0,29,0.0199,79.1,603,0.0206
7456,200,5OB7X3CRN0M8SAJF,2016-03-08 02:52:18.206,0,22,0.0164,58.5,549,0.0001
7455,200,5OB7X3CRN0M8SAJF,2016-03-08 07:54:34.931,0,23,0.027100000000000003,71.4,369,0.0002
