custid,dropperc,mins,consecmonths,income,age,churn_Y,prob
41543,0.025706940874036,389,39,82.0,43,0,0.4822049764661221
838603,0.0207939508506616,529,33,98.2,39,0,0.46972473991097197
259227,0.0223577235772358,492,13,64.2,36,0,0.2682678995849699
665978,0.0155440414507772,579,33,42.4,50,0,0.43648851650082043
595203,0.0272479564032698,367,36,94.3,41,0,0.49161593476074583
410915,0.0264765784114053,491,14,32.3,43,0,0.26893815045234226
96875,0.0208333333333333,528,28,59.2,37,0,0.46355819891382
242130,0.0198675496688742,453,30,65.6,40,0,0.44721728227687113
666047,0.0186915887850467,428,19,56.5,36,0,0.41047344086819504
269315,0.0123022847100176,569,34,97.0,39,0,0.3104131906113973
581453,0.0108527131782946,645,33,65.7,30,0,0.30941803196038375
117922,0.0235294117647059,425,24,73.0,21,0,0.4792341926885974
466402,0.0183767228177642,653,22,82.8,51,0,0.4135632042796613
873977,0.0230607966457023,477,28,91.9,35,0,0.4785025619186762
704060,0.0173310225303293,577,39,71.7,26,0,0.4619080922244207
245135,0.0163934426229508,610,26,68.4,44,0,0.4490966398653508
531756,0.0234505862646566,597,32,93.5,46,0,0.4836773458251496
520084,0.0174216027874564,574,28,76.0,25,0,0.4561901873629237
759369,0.0154559505409583,647,25,57.0,48,0,0.4445838820618378
606559,0.0149532710280374,535,31,72.1,34,0,0.4599048548865817
996227,0.0191204588910134,523,29,80.7,36,0,0.45267889591245164
611283,0.0238095238095238,336,25,68.8,50,0,0.45195799277817844
726413,0.0213270142180095,422,24,45.7,37,0,0.4500360831022412
364145,0.027972027972028,429,28,83.9,39,0,0.496341429640097
584008,0.0172413793103448,696,34,37.9,34,0,0.2842965531755562
241588,0.0194902548725637,667,27,63.5,36,0,0.457776009615099
646784,0.0277078085642317,397,30,37.4,36,0,0.4762761968797944
211752,0.0135363790186125,591,27,59.7,55,0,0.3033021509496136
131413,0.0178217821782178,505,22,60.5,32,0,0.40899573626527375
91721,0.0132575757575758,528,13,37.7,46,0,0.1525276460993852
147116,0.025,400,28,74.7,43,0,0.478331799229772
796573,0.0297297297297297,370,32,74.0,54,0,0.47849967477309957
87326,0.014367816091953999,348,29,96.1,37,0,0.4415602723456454
454040,0.0176991150442478,565,36,45.7,37,0,0.44429666467176265
447669,0.0184899845916795,649,19,76.4,34,0,0.42135570079274315
432847,0.020997375328083996,381,25,72.4,42,0,0.4507425685889698
963124,0.0137524557956778,509,25,69.2,33,0,0.3073704140722171
69357,0.0161030595813204,621,39,86.5,53,0,0.4564169507089298
109084,0.0176848874598071,622,22,103.6,37,0,0.4175935477687129
786959,0.0253411306042885,513,25,67.6,34,0,0.4867025754783386
689060,0.0287769784172662,417,44,57.1,36,0,0.5013423516443088
57029,0.0129682997118156,694,27,84.0,53,0,0.18024627690699452
32788,0.0155339805825243,515,21,116.5,52,0,0.41083421699983297
352488,0.0225409836065574,488,36,24.5,33,0,0.4527248621648192
31342,0.020952380952381,525,27,74.1,42,0,0.4669282430184211
528585,0.008665511265164641,577,44,70.7,62,0,0.3028462696548727
1116,0.0194805194805195,616,12,70.5,42,0,0.2592488939830887
192994,0.0188679245283019,424,23,34.3,46,0,0.38493361039441376
23545,0.0318627450980392,408,27,61.1,44,0,0.49295540971294904
950668,0.0159045725646123,503,31,101.3,47,0,0.4483344730343459
148972,0.018018018018018004,555,20,66.9,30,0,0.40899573626527375
755093,0.0277777777777778,396,22,73.5,42,0,0.45306390275988045
789550,0.0251889168765743,397,20,24.8,40,0,0.41887159449895905
575874,0.0153631284916201,716,32,95.3,47,0,0.29020156765401783
98495,0.0220264317180617,454,21,70.6,22,0,0.4269841553666134
843617,0.0202020202020202,495,17,58.6,46,0,0.26631530289999084
201923,0.0103397341211226,677,11,82.4,47,0,0.085194054492389
940978,0.0164533820840951,547,23,87.7,38,0,0.41244547343656507
105966,0.0993377483443709,151,27,84.0,21,1,0.5256620742066274
794827,0.0191387559808612,418,29,84.3,59,0,0.43305060051422395
770272,0.0174050632911392,632,22,98.6,42,0,0.4147738962703244
558762,0.0220994475138122,543,26,34.6,52,0,0.44209862004105965
219084,0.0239043824701195,502,30,105.8,37,1,0.48417793576442003
890412,0.0187265917602996,534,28,43.9,27,0,0.4447065074945837
862172,0.0178926441351889,503,19,61.0,31,0,0.41572286358866267
222709,0.0232558139534884,430,16,66.3,50,0,0.2691969178975282
376537,0.0191082802547771,471,23,87.9,22,0,0.41318095503725594
446163,0.0262008733624454,458,33,52.6,45,0,0.47047829648254913
278506,0.0250481695568401,519,32,112.5,34,0,0.4943072557293973
410873,0.0182926829268293,492,23,104.1,41,0,0.41311925007179134
97038,0.0146252285191956,547,21,78.5,38,0,0.4167889394573641
107684,0.0175,400,34,73.4,30,0,0.44510995214528176
248827,0.020442930153322,587,32,55.8,35,0,0.45834151867081085
654243,0.0146818923327896,613,34,63.1,41,0,0.456313090617588
686390,0.0200803212851406,498,15,61.4,30,0,0.26137279042400474
325125,0.0135593220338983,590,13,59.8,52,0,0.15568081058410382
144646,0.0289532293986637,449,31,65.6,71,0,0.4811170356684793
307124,0.0153321976149915,587,32,85.5,24,0,0.4585728228697264
779493,0.0172413793103448,464,28,85.5,39,0,0.4447199299536896
500551,0.0164233576642336,548,52,66.3,34,0,0.4550288657082305
569316,0.0315186246418338,349,18,37.1,28,0,0.2692786997415158
481638,0.0224719101123595,534,33,98.8,46,0,0.46972473991097197
123403,0.0189328743545611,581,20,84.7,50,0,0.4076343902217803
164588,0.0211946050096339,519,19,98.8,29,0,0.4383935474773737
490128,0.0204460966542751,538,30,58.8,27,0,0.4676423409700818
823928,0.0163398692810458,612,26,61.9,54,0,0.4445838820618378
357901,0.0238095238095238,378,30,53.6,31,0,0.45333500253873027
894401,0.0197869101978691,657,28,43.1,63,0,0.44117278798295867
746820,0.040625,320,20,78.3,54,0,0.46467476319746376
819576,0.0204081632653061,539,38,55.6,32,0,0.4616765402261195
982129,0.0185185185185185,540,17,61.5,40,0,0.25482879074801634
162683,0.011986301369863001,584,30,49.7,41,0,0.3002281713924876
580552,0.00807754442649435,619,20,77.3,32,0,0.2780778958789607
175214,0.0132325141776938,529,29,76.0,43,0,0.30801423306470166
830095,0.00572246065808298,699,24,58.4,20,0,0.1846309563651758
914041,0.0165876777251185,422,31,65.4,45,0,0.441377457176576
123988,0.0170777988614801,527,29,39.3,44,0,0.4386190615689706
671193,0.0217864923747277,459,28,39.9,45,0,0.4500360831022412
47860,0.0122137404580153,655,7,76.1,54,0,0.1607473001092628
911767,0.009009009009009007,777,29,46.0,39,0,0.17612646143354466
330153,0.0190114068441065,526,27,56.1,35,0,0.4412118921074305
243707,0.0160642570281124,498,24,56.4,26,0,0.4528318090994008
423828,0.0215946843853821,602,39,55.3,61,0,0.4517422223401039
992483,0.0288461538461538,312,26,109.7,53,0,0.4842006267125275
517654,0.0189393939393939,528,25,72.5,44,0,0.45007295485732784
554874,0.0294117647058824,340,26,78.4,28,0,0.48568553374843937
862153,0.0206422018348624,436,19,94.4,56,0,0.4239963997234542
206225,0.0115894039735099,604,29,68.8,50,0,0.3033021509496136
519012,0.0245700245700246,407,29,77.7,27,0,0.4792341926885974
654821,0.0207900207900208,481,26,80.2,56,0,0.45700892446354546
674242,0.0263157894736842,456,24,54.9,34,0,0.47310074310255634
28803,0.0147679324894515,474,21,77.6,58,0,0.40010953441563646
317633,0.0154639175257732,582,34,50.2,44,0,0.4409843444614718
960943,0.0138888888888889,648,13,60.5,46,0,0.27881044274244743
214043,0.019047619047619,525,37,91.7,63,0,0.44682532254597845
813846,0.0158415841584158,505,18,79.1,33,0,0.2594261852260602
919811,0.0183150183150183,546,32,54.3,45,0,0.4386190615689706
219026,0.0117878192534381,509,37,79.2,37,0,0.3129436738367925
790015,0.0226537216828479,309,39,43.2,42,0,0.4540486241247342
671831,0.0183028286189684,601,30,39.4,44,0,0.4409843444614718
915341,0.027355623100304004,329,27,70.0,36,0,0.48230259617241855
360483,0.0171232876712329,584,42,94.5,39,1,0.46095013730294504
418932,0.0241545893719807,414,22,95.9,56,0,0.4305656126765077
773852,0.0097629009762901,717,27,76.9,38,0,0.1829597321031619
437478,0.0186757215619694,589,22,80.5,47,0,0.4076343902217803
451767,0.0136570561456753,659,24,77.4,56,0,0.31140096113349053
708334,0.018796992481203,532,24,96.3,49,0,0.4483344730343459
613624,0.014018691588784998,428,48,56.9,43,0,0.45427304826966086
951690,0.0198412698412698,504,28,69.8,44,0,0.4525758671014723
736421,0.0186666666666667,375,9,46.8,49,0,0.2333811397525687
202695,0.0141570141570142,777,37,15.0,60,0,0.2759732555736719
879113,0.017725258493353,677,37,34.4,42,0,0.27963683569496167
915474,0.0232558139534884,387,19,58.0,58,0,0.41870460536585347
279702,0.018450184501845,542,26,82.1,57,0,0.4455583210624038
764767,0.0197132616487455,558,24,71.1,47,0,0.4514087628217756
51178,0.0297029702970297,303,41,104.6,29,0,0.4971471926479057
545725,0.0151843817787419,461,38,91.9,45,0,0.4531948190257118
240826,0.0303867403314917,362,26,77.1,39,0,0.48305728267223397
657132,0.0268006700167504,597,8,87.3,28,0,0.2936078215437334
364969,0.0214669051878354,559,21,74.7,54,0,0.4217830191155554
517997,0.0160142348754448,562,40,80.9,32,0,0.45838988771897987
271774,0.0199004975124378,402,15,68.5,44,0,0.2535126455461291
701869,0.0112994350282486,531,42,114.6,46,0,0.3178744514496656
8887,0.0249376558603491,401,43,62.1,55,0,0.47614212833417446
72326,0.0184757505773672,433,32,61.0,43,0,0.441377457176576
933525,0.00854700854700855,585,29,45.9,45,0,0.3002281713924876
664921,0.02,500,36,74.7,52,0,0.4571171137154188
825198,0.033033033033032996,333,27,48.0,55,0,0.47584596139553625
230420,0.020997375328083996,381,30,58.4,40,0,0.44739130088474893
495315,0.0144628099173554,484,18,68.1,42,0,0.2562508190864051
87458,0.0166112956810631,602,21,58.2,56,0,0.40436767025151593
668053,0.0232558139534884,473,7,81.2,55,0,0.2718700757643504
566900,0.0121580547112462,658,22,79.3,42,0,0.2808921693342019
347465,0.0342105263157895,380,43,83.2,53,0,0.4955879250529667
178837,0.0200501253132832,399,34,87.4,41,0,0.45113454293057603
197976,0.027027027027027,481,39,64.5,62,0,0.4725928086494107
110454,0.0120068610634648,583,40,79.0,24,0,0.320362458248733
75554,0.0293333333333333,375,21,83.9,45,0,0.44450626559632034
383712,0.0159574468085106,564,44,73.5,42,0,0.4557784478731169
474935,0.0202702702702703,444,31,109.9,35,0,0.4677834234704216
779590,0.021505376344086002,465,34,42.2,47,0,0.44552151952586233
491622,0.0210772833723653,427,20,69.6,64,0,0.4061785427173337
88381,0.0200803212851406,498,17,83.5,51,0,0.25844224456635845
16216,0.0332541567695962,421,26,101.5,41,1,0.508087288514616
200635,0.0299145299145299,468,42,67.7,56,1,0.4941474094286639
45606,0.023094688221709,433,28,33.0,38,0,0.4527146219813163
718659,0.0130434782608696,690,17,46.1,23,0,0.08492565414231884
344417,0.0196936542669584,457,21,74.8,55,0,0.40580073327854
677026,0.018000000000000002,500,27,76.1,52,0,0.4455583210624038
935712,0.0218579234972678,549,20,121.9,47,0,0.4273619911552095
263178,0.0152380952380952,525,26,48.2,32,0,0.4412118921074305
404978,0.0217391304347826,506,20,59.1,69,0,0.4114113704501387
270052,0.0101596516690856,689,28,40.6,36,0,0.17765866407874334
99670,0.0161550888529887,619,37,96.4,34,0,0.46356596869422434
15012,0.0224719101123595,445,31,84.9,47,0,0.45700892446354546
931012,0.0134952766531714,741,11,82.5,43,0,0.08662779306847462
505680,0.0178282009724473,617,25,50.3,25,0,0.4470784742669701
249202,0.0304182509505703,263,40,71.3,44,0,0.4888092465281446
913199,0.0262582056892779,457,32,86.4,39,0,0.48485444590150484
286124,0.0203252032520325,492,36,85.3,38,0,0.46840441298410307
353372,0.0215686274509804,510,34,70.0,42,0,0.46355819891382
725694,0.0165441176470588,544,7,70.5,46,0,0.2574095263391012
120653,0.0165631469979296,483,45,53.9,40,0,0.43895750298654074
656029,0.0272536687631027,477,26,76.4,56,1,0.4917777203836746
47339,0.0227272727272727,440,25,63.5,37,0,0.4697014484138334
845756,0.0146750524109015,477,7,67.8,54,0,0.2527866937180662
953549,0.0263157894736842,418,36,99.3,37,0,0.4906074999407151
968746,0.0186125211505922,591,26,79.4,43,0,0.4524502228430497
921524,0.023598820058997005,339,22,73.8,44,0,0.4192921956210082
842918,0.0126103404791929,793,21,77.4,30,0,0.1610252831458578
554292,0.0136518771331058,586,28,69.2,44,0,0.30717394805611764
487049,0.0240549828178694,582,21,38.7,47,0,0.4241121214436015
391159,0.0199600798403194,501,26,58.6,43,0,0.4525758671014723
455129,0.033112582781457005,302,33,49.9,52,0,0.47584596139553625
269170,0.0109409190371991,457,19,33.0,33,0,0.26126239202406704
27082,0.013953488372093002,645,34,55.3,42,0,0.46901072190005183
600368,0.0223214285714286,224,10,67.5,43,0,0.25351720718925286
177628,0.016597510373443997,482,31,58.6,48,0,0.43688075358836775
414013,0.0198347107438017,605,28,73.0,25,0,0.46445100123411986
25676,0.018018018018018004,444,17,63.2,70,0,0.24194204339503134
951055,0.0141987829614604,493,27,68.7,40,0,0.45174572066798474
165669,0.0181451612903226,496,44,80.4,30,0,0.45838988771897987
711188,0.0176,625,23,48.6,54,0,0.3964818524256945
263234,0.0190023752969121,421,29,67.5,36,0,0.44397369791937713
220784,0.0302197802197802,364,28,41.7,55,0,0.4669366073034866
282424,0.020253164556961998,395,21,52.6,43,0,0.40553348233841136
611599,0.029126213592232997,412,28,43.5,23,0,0.4909157826506623
44871,0.0157657657657658,444,21,112.6,43,0,0.4100128463468788
519212,0.0307017543859649,456,14,50.3,30,0,0.28708083888041563
407965,0.0159817351598174,438,43,76.4,38,0,0.4504131432569034
59587,0.0196936542669584,457,25,65.8,34,0,0.4498202134551862
171185,0.0242424242424242,330,34,90.6,32,0,0.4652548196831848
232794,0.0184842883548983,541,30,104.1,46,0,0.45573119380359556
358879,0.0227703984819734,527,11,51.5,20,0,0.27548844525494526
873391,0.0164233576642336,548,33,48.4,47,0,0.4341286208069199
227834,0.0217391304347826,414,27,73.4,48,0,0.45700892446354546
645380,0.0163636363636364,550,21,51.0,56,0,0.3941869501594498
798758,0.0137524557956778,509,29,83.8,55,0,0.30413649394666376
774413,0.0137254901960784,510,22,86.4,53,0,0.2726604763272755
603394,0.0225563909774436,399,35,90.2,54,0,0.45757651128046983
634257,0.0188323917137476,531,36,47.3,33,0,0.4468963396997838
733450,0.0216346153846154,416,33,35.7,44,0,0.44126155784047794
25067,0.016304347826087,552,23,61.7,43,0,0.40645451754565765
255175,0.0160642570281124,498,20,57.5,27,0,0.4124235149881205
253136,0.0155440414507772,386,36,42.9,46,0,0.433447586944513
68880,0.0152027027027027,592,29,52.2,35,0,0.4435801090019523
797150,0.0273972602739726,438,42,47.1,53,1,0.485939150785111
840986,0.0198412698412698,504,24,53.9,57,0,0.43994807094374233
91859,0.00612244897959184,490,28,87.4,48,0,0.30464594012262436
706864,0.0166204986149584,361,26,73.8,64,0,0.4200476570119746
497338,0.0264227642276423,492,16,76.1,47,0,0.2816355963472157
136270,0.0192307692307692,520,28,71.9,56,0,0.4455583210624038
769229,0.0218120805369128,596,22,68.9,61,0,0.41373806624616893
449738,0.0256410256410256,312,23,47.3,39,0,0.41675549040897925
838845,0.0182149362477231,549,36,85.5,52,0,0.45125354507605175
968044,0.0150862068965517,464,16,68.9,48,0,0.24732475091912834
868245,0.0368421052631579,380,12,98.5,28,0,0.3016793191057733
273076,0.0225563909774436,399,26,58.3,24,0,0.462088900926521
269433,0.0191693290734824,626,46,89.1,37,1,0.46095013730294504
263468,0.0220588235294118,544,34,85.3,47,0,0.46238669517732645
420834,0.0147058823529412,544,27,26.4,55,0,0.43255906680170053
918681,0.0210727969348659,522,34,77.2,41,0,0.4669282430184211
109316,0.0271739130434783,368,29,110.3,48,0,0.4699323632403253
893238,0.0206540447504303,581,32,50.8,54,0,0.45120530172143014
596219,0.0136674259681093,439,16,67.3,35,0,0.1553562314973835
229075,0.0267857142857143,336,14,49.5,36,0,0.2650344571640075
525838,0.0205761316872428,486,20,65.3,35,0,0.4182049068304835
492333,0.0250569476082005,439,32,41.1,52,0,0.46445180426284227
490256,0.0164424514200299,669,35,60.3,39,0,0.45516512795682595
26871,0.022964509394572005,479,14,63.4,52,0,0.2691969178975282
169372,0.0140845070422535,710,23,78.5,57,0,0.2609128047181477
526663,0.0111731843575419,537,28,47.0,50,0,0.2944082470327494
929320,0.0303030303030303,363,24,90.6,38,0,0.4858623344802267
186421,0.0279329608938547,358,24,63.6,23,0,0.4858396993772268
187167,0.0238568588469185,503,25,83.3,43,0,0.47847700315638203
797372,0.0180722891566265,498,37,64.7,56,0,0.44790157631316396
431723,0.0165441176470588,544,30,50.1,44,0,0.4386190615689706
775528,0.0264550264550265,567,32,52.3,20,1,0.4820361861835287
316283,0.01931330472103,466,16,36.8,45,0,0.23811541002901215
593569,0.0196078431372549,459,25,52.6,48,0,0.4288173593689405
739752,0.0158102766798419,506,28,68.8,35,0,0.4493250088807832
138664,0.0226757369614512,441,35,85.9,39,1,0.47307676793217596
944451,0.0100376411543287,797,30,40.5,46,0,0.17612646143354466
137745,0.0207100591715976,338,36,71.1,22,0,0.45813474594676357
121891,0.0160142348754448,562,32,65.3,43,0,0.44672261654805445
497844,0.0199203187250996,502,21,49.6,40,0,0.40423847704261645
25271,0.021978021978022,364,29,66.3,51,0,0.4405086632277723
739470,0.0152671755725191,393,22,89.0,33,0,0.40434374746573704
618078,0.0224032586558045,491,34,83.3,55,0,0.4601936589631579
93178,0.0180623973727422,609,21,106.6,41,0,0.4175935477687129
985209,0.0173010380622837,578,21,56.9,47,0,0.40436767025151593
89652,0.0188679245283019,530,29,99.1,48,0,0.4483344730343459
174032,0.0235294117647059,340,37,63.7,46,0,0.46220254088942936
908449,0.0229591836734694,392,27,103.5,31,0,0.4758082240242068
554205,0.0194986072423398,359,19,62.7,40,0,0.39515499887542366
995534,0.0128617363344051,622,46,67.3,32,0,0.3143597329035333
326881,0.0384615384615385,286,25,67.7,44,1,0.49781992920915374
58699,0.0159045725646123,503,21,29.6,52,0,0.385737588043032
929277,0.0173913043478261,575,25,79.8,40,0,0.45007295485732784
759931,0.0204545454545455,440,24,73.9,42,0,0.45948794741935434
940139,0.0212264150943396,424,35,84.7,49,0,0.45700892446354546
772213,0.0237623762376238,505,28,91.8,56,0,0.4767239166534806
943593,0.0238095238095238,336,26,102.1,48,0,0.45810199849712624
745512,0.0155210643015521,451,26,91.3,46,0,0.44749507430634256
28679,0.0128939828080229,698,19,95.5,32,0,0.1663629639648996
249231,0.016750418760469,597,42,61.4,26,0,0.4609276223144529
975367,0.0207852193995381,433,24,52.2,51,0,0.44552151952586233
935333,0.0248868778280543,442,29,109.0,30,0,0.48889584299230254
845763,0.0207792207792208,385,18,12.5,42,0,0.24646623906242981
416713,0.017274472168906003,521,27,75.0,33,0,0.45267889591245164
930423,0.0386904761904762,336,23,81.4,54,0,0.4555793264885421
817644,0.0109489051094891,548,18,72.1,54,0,0.15620011213720655
595863,0.0093603744149766,641,22,57.6,36,0,0.27536678340442283
147045,0.0231578947368421,475,29,68.9,39,0,0.4697014484138334
110865,0.0290556900726392,413,37,83.3,40,1,0.5020979358667009
278137,0.0198019801980198,606,15,78.1,51,0,0.2602864050987968
363597,0.0125223613595707,559,33,94.4,46,0,0.3104131906113973
394981,0.0139165009940358,503,18,70.1,36,0,0.2817290252651499
65978,0.0367965367965368,462,35,90.5,29,1,0.515825983888479
755835,0.0216450216450216,462,22,46.0,54,0,0.4052823809804198
