custid,consecmonths,KPI_DeviceSat,KPI_NetworkQual,churn
391159,26,0.022331406898184,0.42586013,N
455129,33,0.0102545649255005,0.622376493,N
269170,19,0.0217455028050012,0.694879192,N
27082,34,0.0285632477278322,0.180675803,N
600368,10,0.022940192036206,0.518515331,N
177628,31,0.0143699963003347,0.716983294,N
414013,28,0.0213723182238157,0.707910246,N
25676,17,0.0166496028223165,0.4789915970000001,N
951055,27,0.0163059273199328,0.716983294,N
165669,44,0.0211686990508524,0.698716806,N
711188,23,0.0162945625046616,0.465253994,N
263234,29,0.0157236334309212,0.504101766,N
220784,28,0.00642524133942829,0.7603546409999999,N
282424,21,0.0115137042538743,0.206129064,N
611599,28,0.0176267625748085,0.493775228,N
44871,21,0.016072019383696998,0.716983294,N
519212,14,0.0143667484356471,0.280732339,N
407965,43,0.0294123219415752,0.631074633,N
59587,25,0.00893605956497153,0.549088394,N
171185,34,0.0232795972763587,0.782987398,N
232794,30,0.0262609147930616,0.73313783,N
358879,11,0.0118799637329375,0.180675803,N
873391,33,0.007381649859051891,0.67244134,N
227834,27,0.0161378136890817,0.206129064,N
645380,21,0.0206404417046233,0.718890458,N
798758,29,0.00851993075040632,0.469283276,N
774413,22,0.020237573450271,0.7292331459999999,N
603394,35,0.0237511989861044,0.376320628,N
634257,36,0.0174331633644278,0.280732339,N
733450,33,0.0256002191454014,0.740149873,N
25067,23,0.0158814495206564,0.206129064,N
255175,20,0.0130692881255076,0.764495202,N
253136,36,0.0201228709056608,0.688403005,N
68880,29,0.0157079869399397,0.692288578,N
223790,34,0.0216647810309429,0.7140736990000001,N
797150,42,0.0215244931818705,0.7603546409999999,Y
840986,24,0.0184725589261175,0.600171687,N
91859,28,0.0238752171153866,0.696959938,N
706864,26,0.00633736617970111,0.592689247,N
497338,16,0.0212248074932144,0.630777366,N
136270,28,0.0162989197492093,0.504723331,N
769229,22,0.0181295526762293,0.42586013,N
449738,23,0.0128942621851752,0.7467135090000001,N
838845,36,0.0176765758256532,0.206129064,N
968044,16,0.0149874074362075,0.676293785,N
868245,12,0.0177973384134091,0.480935685,N
273076,26,0.0213272397769972,0.692426419,N
269433,46,0.0215636534823361,0.7603546409999999,Y
263468,34,0.0188776042044834,0.477337418,N
36682,23,0.0238637346470175,0.57554101,N
420834,27,0.0217147319877644,0.588356,N
918681,34,0.0191963056105325,0.699715291,N
109316,29,0.00957190346444624,0.494816793,N
893238,32,0.015474274325469,0.5587315279999999,N
596219,16,0.0213533109983419,0.180675803,N
229075,14,0.0150923623576165,0.24748987100000006,N
525838,20,0.0165880674077638,0.480705402,N
492333,32,0.0264626077346569,0.578274481,N
490256,35,0.0139262515026735,0.76732243,N
26871,14,0.0198027630480529,0.518515331,N
169372,23,0.0234766142046703,0.68596116,N
526663,28,0.0240383105170741,0.74156091,N
929320,24,0.018364604375042,0.480705402,N
186421,24,0.0175014469021911,0.206129064,N
187167,25,0.0177102066642473,0.7603546409999999,N
797372,37,0.0196828318504546,0.7603546409999999,N
431723,30,0.0202373755611623,0.736806298,N
775528,32,0.0156481096088249,0.7251544259999999,Y
316283,16,0.0173724481051714,0.52729759,N
593569,25,0.0195545679228859,0.600171687,N
739752,28,0.010736051816546,0.67244134,N
138664,35,0.025745394850832,0.753356481,Y
944451,30,0.0165871852600191,0.630570968,N
137745,36,0.0107637715648448,0.52729759,N
121891,32,0.0167057858226031,0.692426419,N
497844,21,0.0163047218680592,0.856387665,N
25271,29,0.0231044584188955,0.465253994,N
739470,22,0.0201655788748758,0.504101766,N
618078,34,0.0168887459800523,0.549088394,N
93178,21,0.0208920640036657,0.740149873,N
985209,21,0.0201729153274917,0.303557093,N
89652,29,0.0162254779743983,0.755697721,N
174032,37,0.0112862732119247,0.71239533,N
908449,27,0.020528788288876,0.752001893,N
554205,19,0.0109465777506106,0.67244134,N
995534,46,0.0166158880453627,0.752001893,N
326881,25,0.0202669544633834,0.457870484,Y
58699,21,0.0194172276264609,0.718890458,N
929277,25,0.0169247200608287,0.494816793,N
759931,24,0.0157008990696376,0.682172714,N
940139,35,0.00766663113982113,0.535241194,N
772213,28,0.0165842435004113,0.7603546409999999,N
943593,26,0.020129753621379,0.578274481,N
745512,26,0.0148317326163018,0.631074633,N
28679,19,0.007189048762245691,0.480705402,N
249231,42,0.0181006490582581,0.683470195,N
975367,24,0.018978224637211,0.592689247,N
935333,29,0.0149772530335532,0.494816793,N
845763,18,0.017119249165057,0.7603546409999999,N
416713,27,0.0205776204593585,0.698695136,N
930423,23,0.0174948236788162,0.504101766,N
817644,18,0.0209357052473004,0.493775228,N
595863,22,0.0173333874047857,0.769295185,N
147045,29,0.012896630250836,0.83990507,N
110865,37,0.0240408391992303,0.596008496,Y
278137,15,0.0216600970895342,0.67244134,N
363597,33,0.008760805085421309,0.856387665,N
394981,18,0.0197979550702521,0.600171687,N
65978,35,0.0163239726141912,0.764495202,Y
755835,22,0.0155953142006825,0.477337418,N
739378,32,0.0250710097700819,0.578274481,N
673400,25,0.024225022863714,0.467185722,N
120251,38,0.0143269626754763,0.6762420640000001,N
333497,23,0.0174459935552076,0.504101766,N
854244,29,0.0229133089627196,0.7251544259999999,N
419629,22,0.0159645262311487,0.655300173,N
974087,17,0.0105382615084389,0.526147204,N
104596,25,0.0159782617218682,0.548771407,N
703189,13,0.0201642977417158,0.206129064,N
256799,22,0.0155924965410916,0.206129064,N
734307,22,0.009058303043097493,0.42586013,N
930335,31,0.0176512751389339,0.52729759,N
837657,29,0.0198685547224996,0.465253994,N
200343,22,0.0174454517906378,0.480935685,N
658689,36,0.00837751574435602,0.419794699,N
66988,33,0.0144055491727384,0.570390095,N
361706,47,0.0217876326800218,0.72642769,Y
597905,30,0.0166343959124031,0.637194809,N
934068,27,0.0223445946979595,0.600171687,N
789113,23,0.0225117246213666,0.68596116,N
802831,47,0.0117876215773038,0.467185722,N
557289,44,0.0120622005170909,0.477337418,N
68897,18,0.0227259585831591,0.457870484,N
558646,17,0.0123954085874766,0.682172714,N
671679,10,0.0127447018125012,0.707910246,N
517767,25,0.0271066350219647,0.57554101,N
84184,28,0.0106086957298148,0.7292331459999999,N
814383,20,0.0253562095995523,0.477337418,N
859624,26,0.0191706586443799,0.7251544259999999,Y
759647,21,0.0186294936683644,0.698716806,N
761969,36,0.0124104006359456,0.6793432159999999,N
6122,21,0.0092551977694875,0.76433369,N
116095,45,0.0139827886362281,0.180675803,N
73199,36,0.011880276197995,0.535241194,N
851518,30,0.0179811257220802,0.71239533,N
64041,16,0.0065678529202054,0.588356,N
157006,14,0.0184828359116668,0.8077399609999999,N
965360,20,0.0180037066070572,0.7632305429999999,N
45694,37,0.0204814354050252,0.637437199,N
891897,22,0.021985196415207,0.5847465070000001,N
417351,12,0.0163671919749379,0.792060408,N
833496,31,0.0236117801770054,0.494816793,N
374603,8,0.0157045538070283,0.57554101,N
917832,25,0.0149328195427181,0.624139796,N
622535,20,0.0196407018408296,0.505495235,N
364235,33,0.0170068844920061,0.57554101,N
849595,20,0.0145251744702199,0.699822899,N
89859,39,0.0217980867008888,0.7140736990000001,N
520465,16,0.0183454517906378,0.649688725,N
578007,35,0.0182720010129916,0.303557093,N
21383,22,0.0122480572470254,0.578274481,N
277531,29,0.0191888289380603,0.504101766,N
844820,22,0.0186912556531955,0.678190805,N
413496,24,0.0138679719986143,0.649688725,N
348869,35,0.0178883852241622,0.718890458,Y
983008,25,0.00973263202167684,0.649688725,N
433795,48,0.0151459472075803,0.655300173,N
414925,10,0.0225545437158267,0.373971178,N
501447,29,0.0162113927967543,0.5766812729999999,N
303165,10,0.0246312964556121,0.736806298,N
396311,24,0.0085877468654091,0.743207246,N
1893,4,0.0222332683819047,0.707910246,N
195640,40,0.0166563714331889,0.493775228,N
206418,29,0.00886592330106959,0.649688725,N
993625,36,0.0214037564050777,0.696959938,N
910963,19,0.0188833194548491,0.592689247,N
823296,30,0.0181141310435434,0.42586013,N
48426,29,0.0213291438652876,0.373971178,Y
192260,25,0.0175538484116191,0.206129064,N
742211,19,0.0161787964999987,0.549088394,N
445382,32,0.008522706116328679,0.6602531070000001,N
767662,39,0.0189749383976165,0.714351016,N
459741,32,0.0159117352781882,0.280732339,N
881880,40,0.0204544246159555,0.373971178,N
882164,34,0.00972274232516034,0.7603546409999999,N
736966,20,0.0193334973685056,0.688403005,N
686011,27,0.017513877250868,0.707910246,N
885167,38,0.0207647810309429,0.373971178,N
582578,37,0.0212639540190263,0.6952925190000001,Y
531497,12,0.0112738609903111,0.740149873,N
566016,33,0.019119382782789,0.636124276,N
963266,19,0.0151132349711101,0.7292331459999999,N
859788,21,0.0233310085451396,0.637437199,N
95415,28,0.00892649739601802,0.631074633,N
157591,11,0.0285783141979234,0.446264904,N
357572,19,0.0192843882845067,0.596008496,N
338252,43,0.0130701016630402,0.67244134,N
172694,24,0.026854416380173,0.714351016,Y
206874,13,0.0128481899688904,0.480935685,N
468601,23,0.0186249979688143,0.206129064,N
736383,18,0.0100350154385351,0.7292331459999999,N
472970,26,0.0211127514098882,0.71239533,N
57027,45,0.0173149933953083,0.504723331,N
943190,26,0.0185334798676048,0.736806298,Y
504466,27,0.0165728062138847,0.669523864,N
698206,39,0.0260323545705633,0.600171687,N
918211,33,0.0130343343007558,0.493775228,N
18590,28,0.0190969101135708,0.7603546409999999,N
321490,20,0.0146251620586717,0.467185722,N
825513,22,0.0179776042044834,0.504101766,N
28880,27,0.0163115030324914,0.736806298,N
310113,36,0.018193111977471,0.698695136,N
662186,24,0.0101303022426157,0.666347695,N
150050,40,0.0187865264656111,0.578274481,N
155852,32,0.0142628851857704,0.57554101,N
424818,19,0.022796630250836,0.649688725,N
942139,15,0.0245117801770054,0.6453962520000001,N
101223,24,0.0106339480773099,0.592689247,N
828976,25,0.0162092550620143,0.504723331,N
163633,26,0.0154086375963314,0.716983294,N
263861,26,0.0161623783708772,0.662148594,N
383091,31,0.0179865851040312,0.303557093,N
802301,23,0.0110182654396276,0.637194809,N
576906,23,0.0103669544633834,0.7603546409999999,N
767167,23,0.0197527661081424,0.71239533,N
591309,33,0.0210339641831621,0.771366181,N
504680,37,0.00999327482492833,0.833305717,N
644651,28,0.0157236259900561,0.578274481,N
142432,36,0.0107087155706351,0.7467135090000001,N
727048,28,0.00829059469279053,0.833985467,Y
394036,26,0.0157308601978933,0.42586013,N
37487,11,0.00737490776562185,0.5766812729999999,N
899675,36,0.0130868149764945,0.655015582,N
502820,20,0.0113618588398535,0.518515331,N
919244,17,0.0079727869116638,0.477337418,N
863054,2,0.0230216599837813,0.739349272,N
600264,13,0.0148109450600427,0.7022373940000001,N
820380,15,0.0198712570292809,0.83990507,N
334566,31,0.0201443948347404,0.206129064,N
997554,29,0.0208721469721448,0.494816793,N
30933,24,0.0236709032000797,0.764495202,N
786353,24,0.0166095583868944,0.477337418,N
825622,33,0.00776705543318013,0.624139796,N
252799,7,0.0171315531727603,0.439681931,N
374524,38,0.019355121706237,0.578274481,N
726304,15,0.0194247773131835,0.493775228,N
905484,30,0.0221573451852626,0.676293785,N
171624,38,0.0186970669004672,0.280732339,N
625062,27,0.0145837194071544,0.68596116,N
106704,27,0.0209320467085134,0.477337418,N
845761,25,0.0164280840816109,0.691894965,Y
259182,39,0.0065820931419823606,0.206129064,N
286645,23,0.00930591413471661,0.494816793,N
298839,30,0.00991534161561078,0.6409399370000001,N
868458,25,0.0168342227078919,0.753356481,N
423373,29,0.019785465318673,0.698716806,N
950019,32,0.0055660957445459605,0.740975301,N
593436,22,0.0226217332560847,0.477337418,N
481651,28,0.0289366970223914,0.701120968,N
218163,23,0.0218907540535294,0.7603546409999999,N
887710,29,0.0154625968808227,0.595898673,N
421520,26,0.00736889616092515,0.467185722,N
595578,24,0.0142428002821586,0.563376754,N
768992,23,0.0150448775759647,0.280732339,N
393202,22,0.0136126617929527,0.373971178,N
973553,20,0.00799657792950183,0.7603546409999999,N
719207,13,0.009357701877514779,0.549088394,N
283631,24,0.0122305134572601,0.655015582,N
969582,18,0.0104106202814418,0.642413693,N
140251,25,0.0146192309729538,0.7140736990000001,N
982675,14,0.0176411095927726,0.7467135090000001,N
952997,37,0.009522683003809693,0.699822899,N
44391,36,0.0215180717630516,0.563376754,N
89714,10,0.00912829163765573,0.592689247,N
388143,30,0.0151572841336353,0.7140736990000001,N
204220,40,0.0127763932490864,0.180675803,N
625373,20,0.0141586096575205,0.5766812729999999,N
844907,29,0.0164689055028977,0.500946611,N
824312,26,0.009507611444342,0.55568636,N
244299,35,0.0196565653373554,0.691894965,N
449874,16,0.0236779626571266,0.856387665,N
859816,33,0.00863605463486722,0.655300173,N
385664,29,0.0242821259734818,0.677932753,N
87367,13,0.0177875208741778,0.701120968,N
899989,14,0.00682776907700088,0.7467135090000001,N
769635,26,0.0116839549656629,0.55568636,N
94708,28,0.0249121775018641,0.637194809,N
757146,17,0.0179625730334431,0.718890458,N
129185,33,0.0197111061714669,0.280732339,N
441598,27,0.0163808482709666,0.303557093,N
662872,32,0.0205194730565697,0.753356481,N
422940,12,0.0202577332845654,0.480705402,N
603829,40,0.0241251463474439,0.469283276,N
957839,30,0.0170383948897251,0.67244134,N
35191,35,0.0143159621585858,0.689617563,N
875716,31,0.0166316617859786,0.753356481,N
211150,31,0.02122634392519,0.493775228,N
676855,31,0.00734955557824965,0.83990507,N
440062,26,0.018438122615223,0.666486778,N
94845,21,0.0280547136105297,0.689617563,N
55630,23,0.0223385213072697,0.698695136,N
660981,26,0.021324757453589003,0.5766812729999999,N
87300,24,0.0150956642882794,0.7251544259999999,N
670186,34,0.0123066184769879,0.744360902,N
566092,23,0.0147977929030105,0.600171687,N
997574,26,0.0134580958499271,0.73313783,N
690945,24,0.0178783755363565,0.677932753,N
677050,16,0.0288002423316891,0.83990507,N
820411,28,0.0198749496943063,0.655015582,N
405406,21,0.00990689592810143,0.467185722,N
801051,31,0.021284501435626,0.600171687,N
498225,21,0.0136421338538806,0.76433369,N
452653,27,0.0202382602788936,0.688403005,N
421687,36,0.0223438772279945,0.549088394,N
963886,29,0.0225668906885783,0.607223086,N
905409,25,0.0164517916731865,0.83990507,Y
762578,31,0.009368605825904779,0.467185722,N
70599,28,0.0092657684754964,0.206129064,N
251532,39,0.020293279009455004,0.739349272,N
208805,20,0.0176756975851125,0.669523864,N
483934,20,0.015998494505137,0.637437199,N
598583,26,0.0196063801470296,0.504101766,N
827300,22,0.0202614887222597,0.7292331459999999,N
487737,23,0.018638889647617,0.7251544259999999,N
241254,26,0.00741502257009763,0.676293785,N
933463,37,0.018298703806124,0.494816793,N
489269,29,0.0220731235157949,0.637437199,N
298941,32,0.0144936353852732,0.740149873,N
21043,20,0.0132501256218915,0.280732339,N
985893,25,0.0224064435354494,0.659160634,N
758831,28,0.0172259662504776,0.600171687,N
565998,20,0.013130487787555,0.76732243,N
766132,29,0.0213300243489764,0.303557093,N
620669,14,0.0136619386931883,0.637437199,N
91420,32,0.0299221027378584,0.752654679,Y
451796,27,0.0160245005826725,0.68596116,N
918341,34,0.0192754571223854,0.57554101,N
729075,13,0.0171316056806019,0.694879192,N
501900,22,0.0204961082038703,0.180675803,N
444058,23,0.0106429116233454,0.676293785,N
827065,18,0.0182541334669429,0.676293785,N
160064,48,0.0265741154910171,0.833305717,N
299600,18,0.0099611816118382,0.42586013,N
675621,28,0.0213967639943616,0.669523864,N
747221,20,0.0118505254180146,0.549088394,N
207219,41,0.0136155293486458,0.72642769,N
406732,19,0.0159965472391239,0.666347695,N
983218,36,0.0194533699960195,0.753356481,N
805005,32,0.0143348312216262,0.518515331,N
334362,28,0.00864832209880171,0.303557093,N
326808,22,0.0193854123643066,0.376320628,N
2390,46,0.00600848741350053,0.637437199,N
890254,23,0.0224757236845208,0.578274481,N
156978,31,0.0191883448588774,0.692426419,N
717720,13,0.0225060839959022,0.55568636,N
635898,31,0.0224802996132254,0.6952925190000001,Y
89661,26,0.0186118848844742,0.549088394,N
822995,21,0.0231269220456832,0.6793432159999999,N
471571,25,0.00924448064876945,0.67826329,N
532858,35,0.0179445879299853,0.590359394,N
327344,33,0.00939196622676749,0.691894965,N
50847,21,0.0213731088445293,0.701125896,N
733098,33,0.0185483220988017,0.699822899,N
492346,30,0.0146197709762556,0.57554101,N
219971,40,0.0216557624602621,0.72866274,N
782424,35,0.0160103431725376,0.526147204,N
245985,32,0.0210369157545557,0.698716806,N
886442,31,0.0158082905498656,0.7603546409999999,N
408542,37,0.0167805320142984,0.303557093,N
671870,30,0.0203188895000965,0.72866274,Y
246642,27,0.0131529540413403,0.771366181,N
649983,28,0.0179799315810362,0.55568636,N
338679,32,0.0223137042538743,0.740149873,N
626489,28,0.0234820867373644,0.373971178,N
960204,28,0.0148272825685801,0.7603546409999999,N
365886,31,0.011976164020466,0.439681931,N
639690,37,0.0163549715637621,0.649688725,N
834453,12,0.017243667180726,0.446264904,N
486089,29,0.0245635701090634,0.596008496,N
213327,34,0.0143387682762875,0.739349272,N
82296,35,0.0209334117995309,0.798810583,N
348520,16,0.0162499697037331,0.764495202,N
567559,21,0.00664266617026703,0.682172714,N
447358,29,0.0131166599073365,0.782987398,N
341247,28,0.00733675840013347,0.42586013,N
291016,13,0.0277049301558295,0.83990507,N
938954,10,0.0237511989861044,0.856387665,N
767683,14,0.0185378315661832,0.743207246,N
564640,41,0.0240267140427837,0.600171687,Y
281869,19,0.0153501367085063,0.764495202,N
639071,19,0.0107776464910358,0.578274481,N
867123,24,0.0141904015778794,0.494816793,N
830380,20,0.00965741557018065,0.504723331,N
409212,43,0.0132085933527508,0.71239533,N
885123,33,0.0143821259734818,0.549088394,N
206029,18,0.00934897265643809,0.83990507,N
79259,36,0.0122541851143602,0.694879192,N
156384,15,0.0188258785722253,0.7632305429999999,N
135679,29,0.0187883852241622,0.5766812729999999,N
180204,30,0.0209512190046297,0.688403005,N
266291,13,0.0158591961666828,0.605437584,N
651062,10,0.0204778344264044,0.206129064,N
724404,24,0.0124487538684446,0.689617563,N
423096,40,0.0115074828339308,0.716983294,N
549453,43,0.015718867180842,0.72642769,N
