custid,dropperc,mins,KPI_DeviceSat,consecmonths,long,income,KPI_NetworkQual,dataperc,age,bill,datause,calls,education,servcalls,dataplan,kids,churn_Y
796539,0.0196850393700787,508,0.0199952696216916,33,26,83.8,0.736806298,0.419921875,49,114.51,860,99,12,0,2048,1,0
459404,0.0267639902676399,411,0.0229256584718204,21,22,68.8,0.55568636,0.22021484375,56,127.92,451,64,13,0,2048,1,0
58525,0.0142566191446029,491,0.00987403828583957,30,25,96.5,0.504101766,0.455078125,47,195.7,932,52,11,0,2048,2,0
586905,0.0192307692307692,520,0.0221661529790263,25,27,58.1,0.771366181,0.222819010416667,38,78.58,1369,16,10,0,6144,3,0
597819,0.0238726790450928,377,0.0122959431275238,38,34,41.9,0.180675803,0.4462890625,35,94.55,914,71,8,0,2048,2,0
854173,0.0169491525423729,590,0.0303598085384115,38,32,51.9,0.83990507,0.08935546875,29,184.91,366,103,8,0,4096,2,0
888881,0.0238663484486874,419,0.0220546737562669,18,21,93.9,0.771366181,0.0966796875,37,145.18,396,69,4,0,4096,0,0
577988,0.0206766917293233,532,0.0192368616465586,43,34,55.6,0.206129064,0.7900390625,41,69.07,1618,98,9,0,2048,1,0
632587,0.0112179487179487,624,0.0240304476542146,26,34,95.4,0.518515331,0.003173828125,49,159.3,13,77,9,0,4096,0,0
584788,0.0073260073260073295,546,0.0162945602033423,24,28,61.9,0.6793432159999999,0.7060546875,52,71.25,1446,85,8,0,2048,2,0
910747,0.0196936542669584,457,0.0165041732544853,11,25,85.9,0.180675803,0.289306640625,36,68.17,1185,35,11,0,4096,1,0
676132,0.0251889168765743,397,0.0200809660779182,22,20,106.3,0.469283276,0.328125,27,96.09,1344,64,13,0,4096,1,0
62249,0.0366666666666667,300,0.0122830321296028,27,15,68.7,0.716983294,0.20654296875,56,64.25,423,57,9,0,2048,1,0
387770,0.0242424242424242,495,0.0189668999363518,21,27,20.0,0.504101766,0.59912109375,54,74.82,1227,49,11,0,2048,0,0
483923,0.0292207792207792,308,0.0216352913988908,26,15,59.7,0.206129064,0.5234375,52,83.14,1072,53,9,0,2048,1,0
808483,0.0220385674931129,363,0.0199679314023387,18,26,79.0,0.563376754,0.0,39,107.9,0,83,8,0,4096,0,0
506630,0.0246305418719212,406,0.0191279891118364,28,21,61.8,0.504101766,0.13525390625,37,144.96,831,77,13,0,6144,1,0
142550,0.011965811965812,585,0.0205730304026712,33,33,57.4,0.480705402,0.2958984375,40,106.81,606,95,12,0,2048,1,0
215753,0.0204841713221601,537,0.0183425345457285,34,27,105.2,0.655300173,0.205403645833333,30,94.56,1262,105,8,0,6144,1,0
335189,0.0140350877192982,570,0.0214936474314938,40,28,87.9,0.578274481,0.42041015625,44,94.96,1722,87,9,0,4096,0,0
361700,0.0147299509001637,611,0.0198629083459676,36,32,71.6,0.6581196579999999,0.07763671875,36,91.07,477,71,9,0,6144,0,0
872987,0.0238532110091743,545,0.0271439243278827,32,32,78.4,0.303557093,0.0849609375,40,38.19,348,87,10,0,4096,0,0
187570,0.0273684210526316,475,0.0194806506606433,18,26,39.1,0.549088394,0.285888671875,51,67.18,1171,33,12,0,4096,1,0
704872,0.0252873563218391,435,0.0112284180553143,38,29,69.4,0.578274481,0.20361328125,39,84.48,1251,90,7,0,6144,0,0
950793,0.0181086519114688,497,0.0188536805624365,18,31,47.2,0.67244134,0.23095703125,53,83.11,946,60,9,0,4096,1,0
909147,0.0139275766016713,718,0.0166519676639492,36,38,59.6,0.570390095,0.151204427083333,20,108.71,929,88,6,0,6144,2,0
892814,0.0125223613595707,559,0.0152339571255908,28,35,84.0,0.83990507,0.01171875,51,135.99,48,109,8,0,4096,1,0
105677,0.0169811320754717,530,0.0157477918244802,35,26,50.8,0.303557093,0.336100260416667,38,131.32,2065,82,8,0,6144,2,0
467235,0.023094688221709,433,0.0219115299408235,35,27,46.1,0.7603546409999999,0.0699869791666667,42,77.55,430,63,11,0,6144,1,0
715291,0.0198300283286119,353,0.009006758044770241,36,18,77.8,0.376320628,0.58251953125,51,95.99,1193,80,11,0,2048,0,0
871712,0.0232558139534884,473,0.0198340168662447,26,33,60.7,0.631074633,0.115234375,42,92.22,472,68,14,0,4096,1,0
278,0.031700288184438,347,0.0183844780203956,26,19,82.9,0.457870484,0.0,53,52.51,0,27,10,0,2048,2,0
125848,0.0130151843817787,461,0.0146633946094629,23,26,85.8,0.718890458,0.195475260416667,56,76.78,1201,115,10,0,6144,2,0
628364,0.0176848874598071,622,0.0258628357788087,15,32,55.6,0.57554101,0.132568359375,32,141.39,543,19,10,0,4096,0,0
115873,0.0229276895943563,567,0.0189042906581793,34,31,46.4,0.457870484,0.0,51,161.87,0,78,11,0,6144,0,0
166766,0.0225563909774436,665,0.0181508488870359,35,38,90.5,0.457870484,0.2724609375,30,108.96,558,60,9,0,2048,1,0
836964,0.0170940170940171,585,0.0163582344080613,34,30,41.7,0.649688725,0.30810546875,37,99.91,1262,74,7,0,4096,1,0
385653,0.0122511485451761,653,0.0151339372847706,24,38,72.9,0.68596116,0.0,49,150.13,0,76,8,0,2048,2,0
266389,0.0138888888888889,648,0.0218481899688904,19,44,80.6,0.740149873,0.399169921875,34,93.63,1635,77,13,0,4096,0,0
594223,0.0161812297734628,618,0.0213065072189548,34,33,82.8,0.316290503,0.3427734375,41,99.8,702,55,7,0,2048,1,0
973714,0.0204081632653061,441,0.0126766142046703,12,24,76.6,0.600171687,0.241861979166667,46,116.75,1486,93,8,0,6144,0,0
523178,0.027431421446384,401,0.0222107748896763,29,22,40.1,0.7251544259999999,0.26123046875,47,151.63,1605,86,7,0,6144,3,0
752209,0.0285087719298246,456,0.017738889647617,36,28,85.3,0.713182599,0.2138671875,22,15.47,876,76,10,0,4096,1,1
981090,0.0205949656750572,437,0.0165705564581059,44,23,76.9,0.7603546409999999,0.1201171875,37,135.95,492,102,10,0,4096,1,0
930285,0.0136798905608755,731,0.0172951829373892,31,42,62.8,0.206129064,0.137532552083333,33,102.28,845,61,11,0,6144,1,0
240778,0.013953488372093002,430,0.02180303741623,35,26,44.8,0.600171687,0.147135416666667,46,158.44,904,70,12,0,6144,0,0
242717,0.0145867098865478,617,0.0168952303952591,28,41,86.6,0.72642769,0.147298177083333,46,74.1,905,69,13,0,6144,2,0
104311,0.016260162601626,492,0.00880663833213657,33,25,62.0,0.833305717,0.17724609375,19,57.03,726,54,11,0,4096,0,0
675470,0.0235294117647059,510,0.0248609148909576,22,26,124.4,0.467185722,0.51611328125,47,94.76,1057,50,10,0,2048,3,0
873006,0.0271844660194175,515,0.019588821617316003,27,26,80.2,0.465253994,0.09326171875,45,101.49,573,53,8,0,6144,1,0
718124,0.0282051282051282,390,0.0076029176096973,29,21,92.6,0.666486778,0.427734375,47,124.54,876,35,8,0,2048,1,0
15877,0.0156794425087108,574,0.0126760247951905,29,30,50.1,0.624139796,0.7646484375,41,175.77,1566,59,7,0,2048,3,0
826132,0.0198412698412698,504,0.0159576660985162,26,26,77.0,0.6762420640000001,0.143391927083333,36,133.01,881,81,9,0,6144,2,0
406769,0.0160183066361556,437,0.00953465362539739,1,29,59.0,0.792060408,0.0,38,142.99,0,59,10,0,2048,0,0
860881,0.0237388724035608,337,0.0197975133751916,22,17,87.9,0.7603546409999999,0.52099609375,32,122.83,1067,72,11,0,2048,2,0
951016,0.0101522842639594,591,0.0188447975778017,33,31,77.8,0.55568636,0.07568359375,27,113.68,465,89,8,0,6144,0,0
966092,0.0210772833723653,427,0.0123149480103968,22,24,72.2,0.649688725,0.169189453125,44,167.66,693,43,10,0,4096,2,0
836841,0.0175131348511384,571,0.0243959625418932,31,28,78.0,0.71239533,0.2666015625,42,116.54,546,35,14,0,2048,0,0
605059,0.0127931769722814,469,0.0207049287299248,27,30,75.3,0.7251544259999999,0.21630859375,68,153.37,886,54,9,0,4096,2,0
175115,0.0221238938053097,452,0.0181276773656639,31,25,70.8,0.4789915970000001,0.09619140625,36,114.46,591,51,10,0,6144,3,0
508494,0.0132075471698113,530,0.0130854508623838,39,61,47.2,0.7603546409999999,0.314453125,39,121.29,1932,97,11,0,6144,2,0
607562,0.0248306997742664,443,0.0144429652062624,42,25,75.4,0.739349272,0.4052734375,36,80.85,830,64,8,0,2048,1,0
639466,0.0199203187250996,502,0.0241059894721206,37,27,78.0,0.659160634,0.14404296875,45,127.18,295,51,8,0,2048,5,0
880605,0.0262172284644195,267,0.00859153742879205,20,15,73.9,0.493775228,0.235514322916667,29,111.16,1447,49,9,0,6144,1,0
731870,0.0318021201413428,283,0.0249902879960236,30,14,64.3,0.676293785,0.0608723958333333,46,67.8,374,115,9,0,6144,2,0
373069,0.0209643605870021,477,0.0201655788748758,21,26,85.3,0.692426419,0.132975260416667,28,114.46,817,45,13,0,6144,2,0
539395,0.0202578268876611,543,0.0154221764242015,42,30,71.3,0.457870484,0.1806640625,33,107.4,1110,40,9,0,6144,1,0
830033,0.0183823529411765,544,0.0210705651472318,20,30,53.7,0.42586013,0.25341796875,38,157.36,519,68,10,0,2048,0,0
148999,0.012396694214876,484,0.00861229538575068,32,24,72.3,0.504723331,0.142252604166667,22,111.26,874,33,7,0,6144,2,0
599116,0.0186567164179104,536,0.0178375147259188,34,27,56.6,0.669523864,0.27099609375,50,97.32,555,73,10,0,2048,1,0
845325,0.0163934426229508,549,0.008781373891877959,36,28,126.9,0.480935685,0.199951171875,36,70.37,819,102,9,0,4096,2,0
661530,0.0169230769230769,650,0.0233001426985352,19,35,56.4,0.206129064,0.298828125,27,145.0,612,118,12,0,2048,2,0
801124,0.0296495956873315,371,0.0156598732907652,24,21,106.2,0.666486778,0.5517578125,43,96.87,1130,62,11,0,2048,2,0
165761,0.0303030303030303,462,0.0175827275894809,26,25,61.9,0.718890458,0.5244140625,31,116.54,1074,82,11,0,2048,4,1
772643,0.0238095238095238,462,0.0181911012782727,46,25,86.4,0.630777366,0.27848307291666696,40,105.35,1711,56,10,0,6144,3,0
922963,0.0149892933618844,467,0.00834699286068075,25,33,46.4,0.67244134,0.12890625,25,111.73,264,58,10,0,2048,1,0
596228,0.0202839756592292,493,0.0148746673140016,24,25,77.0,0.624139796,0.201497395833333,45,132.32,1238,49,9,0,6144,0,0
946759,0.0232142857142857,560,0.0201444940822054,26,29,49.3,0.637194809,0.0978190104166667,56,93.44,601,63,13,0,6144,0,0
607228,0.018000000000000002,500,0.0118460603044644,42,26,44.2,0.7140736990000001,0.380859375,33,139.33,780,61,8,0,2048,1,0
697662,0.0170777988614801,527,0.0152131396451026,17,29,64.4,0.7292331459999999,0.32470703125,32,133.7,1995,63,13,0,6144,1,0
579262,0.052863436123348,227,0.0190382371470696,28,12,49.8,0.55568636,0.64990234375,33,153.33,1331,42,11,0,2048,0,1
821895,0.0168453292496172,653,0.0204523361881673,26,38,100.3,0.494816793,0.22412109375,40,88.75,459,87,9,0,2048,1,0
45560,0.0457746478873239,284,0.0181153376514723,29,17,68.5,0.600171687,0.3232421875,33,96.63,1324,47,12,0,4096,0,1
282091,0.0206185567010309,485,0.0209221195685165,36,30,94.4,0.637437199,0.45166015625,35,96.83,1850,97,8,0,4096,3,0
545592,0.0168634064080944,593,0.0240547136105297,24,32,99.8,0.764495202,0.170735677083333,36,104.29,1049,35,8,0,6144,0,0
568698,0.0113452188006483,617,0.0113311745092372,39,34,51.4,0.740975301,0.3818359375,52,86.73,1564,61,12,0,4096,1,0
986317,0.0184049079754601,489,0.00958594839057993,18,27,29.3,0.596008496,0.15478515625,25,101.69,951,77,14,0,6144,4,0
142027,0.0130505709624796,613,0.0190027170002152,17,32,65.3,0.83990507,0.3125,34,49.51,640,67,8,0,2048,0,0
620933,0.0275229357798165,327,0.0212394515774024,27,20,60.8,0.303557093,0.0,59,113.59,0,50,9,0,4096,3,0
830792,0.0117845117845118,594,0.0118721469721448,30,31,94.2,0.5587315279999999,0.3896484375,49,122.26,798,59,10,0,2048,2,0
347421,0.021551724137931,464,0.0140011694510775,28,25,50.2,0.676293785,0.033203125,30,91.67,204,78,7,0,6144,1,0
947222,0.0194690265486726,565,0.0254003716071446,29,32,38.0,0.477337418,0.03759765625,59,93.9,231,78,9,0,6144,2,0
12005,0.0160714285714286,560,0.0110941531312806,23,29,65.2,0.8077399609999999,0.37353515625,51,75.26,1530,67,10,0,4096,1,0
864756,0.0233812949640288,556,0.0105732356761401,24,41,66.8,0.67244134,0.6611328125,32,68.26,1354,46,5,0,2048,1,0
793492,0.0200573065902579,349,0.0206672338604656,23,18,96.5,0.688403005,0.041015625,37,73.44,84,61,10,0,2048,1,0
524921,0.0177304964539007,564,0.0160245559709713,37,36,84.1,0.5587315279999999,0.0589192708333333,37,98.42,362,63,10,0,6144,1,0
565582,0.0267489711934156,486,0.0210161937363852,23,27,94.2,0.518515331,0.1171875,40,126.4,480,61,8,0,4096,0,0
586443,0.0305164319248826,426,0.0100220629279392,28,24,56.9,0.6762420640000001,0.140625,28,159.7,864,90,10,0,6144,0,1
79189,0.0128205128205128,390,0.0180542041038231,25,20,76.3,0.782987398,0.111979166666667,43,107.98,688,45,11,0,6144,1,0
718540,0.0141843971631206,423,0.024846362589468,36,21,55.0,0.57554101,0.130696614583333,52,135.79,803,77,11,0,6144,2,0
396630,0.0157819225251076,697,0.00867586725087292,39,36,58.1,0.694879192,0.46923828125,55,49.17,961,55,9,0,2048,0,0
939943,0.0170278637770898,646,0.0166402730245588,27,38,60.8,0.206129064,0.27099609375,24,106.41,1665,67,12,0,6144,2,0
993189,0.0170132325141777,529,0.0193907683801519,17,27,57.9,0.588356,0.05419921875,54,74.33,222,46,9,0,4096,2,0
756181,0.0232067510548523,474,0.0160123923264932,24,30,46.7,0.303557093,0.19189453125,23,84.51,393,60,9,0,2048,0,0
794903,0.0200892857142857,448,0.0258139287465851,28,24,76.2,0.480935685,0.268310546875,50,149.08,1099,103,7,0,4096,0,0
191185,0.0347593582887701,374,0.0156839236395282,19,19,91.1,0.755697721,0.1025390625,22,97.63,420,97,11,0,4096,1,0
637665,0.0199637023593466,551,0.0189177943454556,21,41,32.2,0.280732339,0.37109375,37,89.98,1520,52,11,0,4096,1,0
147541,0.0246575342465753,365,0.0229765003636281,26,20,106.6,0.6762420640000001,0.0,47,157.82,0,102,10,0,6144,2,0
523717,0.020997375328084,381,0.0155038455472273,25,30,55.5,0.316290503,0.27620442708333304,51,111.42,1697,85,9,0,6144,2,0
128234,0.0199203187250996,502,0.0105300243489764,23,33,61.2,0.592689247,0.0369466145833333,54,120.82,227,61,9,0,6144,3,0
303500,0.0109034267912773,642,0.0154070355408512,28,33,3.9,0.595898673,0.2587890625,47,117.77,1590,70,7,0,6144,3,0
649503,0.0163132137030995,613,0.0165640455480304,24,37,67.1,0.600171687,0.268798828125,57,110.91,1101,35,10,0,4096,1,0
660753,0.0138888888888889,576,0.0209914059469494,22,30,67.4,0.373971178,0.297607421875,36,87.3,1219,38,9,0,4096,0,0
389885,0.0386904761904762,336,0.0198355464999288,25,18,73.4,0.42586013,0.055419921875,42,108.83,227,90,9,0,4096,1,1
721657,0.0203045685279188,394,0.0101308440071855,17,19,64.5,0.769295185,0.07421875,47,97.6,304,99,8,0,4096,2,0
243749,0.0184210526315789,380,0.00809788135560423,31,26,64.8,0.518515331,0.2890625,43,104.65,592,90,7,0,2048,1,0
568580,0.013953488372093002,645,0.0174050004869448,24,46,73.7,0.206129064,0.427734375,47,113.91,876,57,7,0,2048,1,0
825412,0.0188976377952756,635,0.00772784283928264,15,31,44.1,0.677932753,0.361328125,55,125.48,740,70,8,0,2048,2,0
929604,0.0118811881188119,505,0.0142522404953172,40,30,96.2,0.180675803,0.23388671875,33,139.85,958,87,13,0,4096,2,0
935961,0.00904977375565611,663,0.0251456033391636,30,33,59.4,0.500946611,0.06689453125,66,104.54,411,143,11,0,6144,1,0
800600,0.0251889168765743,397,0.0238701016630402,27,32,80.4,0.465253994,0.14892578125,40,146.63,610,61,11,0,4096,2,0
714419,0.0197368421052632,456,0.0115366293622319,24,27,125.6,0.83990507,0.39697265625,34,147.96,813,77,6,0,2048,2,0
131555,0.0225409836065574,488,0.0209003836833554,23,29,58.3,0.690990558,0.0,47,138.37,0,76,12,0,2048,2,0
522940,0.0215827338129496,417,0.0163640882100781,16,24,79.7,0.465253994,0.0831705729166667,53,138.11,511,43,15,0,6144,3,0
681922,0.0227272727272727,440,0.0188217442439442,30,29,74.6,0.689617563,0.05126953125,32,93.12,210,107,8,0,4096,3,0
45734,0.0277777777777778,324,0.0123188258039713,33,18,84.6,0.666347695,0.24658203125,52,95.34,1010,79,8,0,4096,0,0
654390,0.015625,384,0.0161335865084497,33,21,103.7,0.7251544259999999,0.0,39,74.56,0,63,8,0,2048,2,0
700981,0.0305882352941176,425,0.0257620122971638,34,22,40.6,0.586984301,0.05419921875,31,78.19,333,77,9,0,6144,1,1
435161,0.0233545647558386,471,0.0165358239510423,19,29,75.1,0.518515331,0.193603515625,48,108.29,793,67,10,0,4096,2,0
722798,0.0509803921568627,255,0.0189106576742021,18,14,73.0,0.477337418,0.0,31,143.73,0,53,8,0,6144,0,0
741194,0.0274599542334096,437,0.0221323072458434,24,23,54.1,0.755697721,0.15087890625,40,98.52,309,65,10,0,2048,0,1
241857,0.0234986945169713,383,0.007873944250920379,26,23,62.7,0.739349272,0.47900390625,34,109.09,981,57,9,0,2048,1,0
691507,0.0121317157712305,577,0.016134226171376997,31,33,65.6,0.494816793,0.153645833333333,46,128.87,944,92,5,0,6144,1,0
433476,0.0159680638722555,501,0.0242131396451026,23,30,58.8,0.787542904,0.1171875,31,83.74,240,88,13,0,2048,3,0
622636,0.0306122448979592,294,0.0144171772734035,29,20,46.3,0.72866274,0.156982421875,30,82.38,643,93,6,0,4096,1,0
390638,0.0158730158730159,504,0.0106492786393682,21,35,101.8,0.764495202,0.28662109375,35,56.54,587,62,8,0,2048,2,0
219700,0.0163204747774481,674,0.0229701333476053,21,35,45.0,0.493775228,0.0582682291666667,38,87.43,358,85,9,0,6144,2,0
174588,0.0255591054313099,313,0.0151494535119063,38,22,82.3,0.494816793,0.191650390625,48,173.47,785,119,8,0,4096,2,0
168027,0.0171428571428571,525,0.0144893039994971,29,27,86.6,0.678190805,0.50830078125,54,94.62,1041,61,5,0,2048,1,0
414298,0.0161290322580645,558,0.0222226678669496,23,31,55.6,0.57554101,0.22265625,23,156.59,912,43,7,0,4096,1,0
374990,0.0227272727272727,440,0.00984648065241575,37,28,76.0,0.518515331,0.0289713541666667,56,103.54,178,50,8,0,6144,0,0
290662,0.0198237885462555,454,0.011962294014239,17,24,71.5,0.596008496,0.0,40,115.15,0,35,6,0,4096,0,0
340562,0.026,500,0.007777467089468771,19,25,62.9,0.694879192,0.157063802083333,56,151.04,965,76,8,0,6144,1,0
352544,0.0176600441501104,453,0.0174399076812145,25,26,40.2,0.7603546409999999,0.129638671875,35,93.91,531,58,12,0,4096,0,0
55128,0.0272108843537415,441,0.0111123923264932,35,29,58.7,0.68596116,0.0,48,112.24,0,47,10,0,6144,3,0
212056,0.0153508771929825,456,0.016855645281141,21,28,104.9,0.83990507,0.15283203125,50,93.48,626,38,9,0,4096,2,0
920578,0.0191637630662021,574,0.0162883655955189,22,36,101.6,0.696959938,0.27294921875,36,87.96,1118,59,14,0,4096,3,0
404623,0.0210280373831776,428,0.0170599495453878,32,24,114.4,0.72642769,0.20654296875,37,127.91,846,69,10,0,4096,3,0
923356,0.0215264187866928,511,0.0181061337802129,16,26,50.3,0.469283276,0.22119140625,22,80.67,453,74,8,0,2048,1,0
72906,0.0235294117647059,340,0.0135390473785556,15,17,48.6,0.713182599,0.13916015625,39,97.26,570,43,9,0,4096,0,0
936983,0.0172043010752688,465,0.0107588943363489,25,28,76.4,0.303557093,0.0250651041666667,37,113.76,154,52,11,0,6144,1,0
730978,0.026578073089701,301,0.0174546556954148,24,15,98.2,0.303557093,0.5009765625,57,146.27,1026,85,12,0,2048,0,0
876923,0.0160142348754448,562,0.0262023101435466,41,31,59.5,0.701120968,0.410888671875,43,128.31,1683,77,9,0,4096,1,0
953250,0.0151843817787419,461,0.0176055701092838,21,24,55.1,0.637437199,0.0810546875,29,98.11,332,90,9,0,4096,0,0
399018,0.0265060240963855,415,0.00766782536976541,28,22,52.6,0.764495202,0.14794921875,42,88.4,909,22,10,0,6144,2,0
688576,0.0235081374321881,553,0.0132192089986319,24,31,46.9,0.630777366,0.0,27,108.19,0,58,10,0,6144,4,0
168069,0.0267686424474187,523,0.0218510268241271,24,28,63.7,0.630570968,0.525390625,48,126.42,1076,64,10,0,2048,1,0
961977,0.0267489711934156,486,0.0209073566411656,17,25,77.1,0.698716806,0.18896484375,35,151.8,774,47,12,0,4096,3,0
916740,0.0213219616204691,469,0.0137385119729046,31,28,64.1,0.303557093,0.50634765625,34,130.47,1037,62,9,0,2048,2,0
476175,0.0219298245614035,456,0.0119731650499403,26,24,58.4,0.689617563,0.30810546875,44,131.92,631,41,12,0,2048,1,0
682289,0.0203665987780041,491,0.0118376592517639,18,26,77.0,0.714351016,0.165283203125,31,142.29,677,66,8,0,4096,2,0
687457,0.0212314225053079,471,0.00974576847356022,18,31,9.9,0.68596116,0.16357421875,48,74.32,335,85,12,0,2048,1,0
597477,0.0182555780933063,493,0.00525275392588301,34,25,86.8,0.274056334,0.1572265625,49,33.64,322,89,8,0,2048,0,0
646617,0.0147255689424364,747,0.0216493221350258,15,41,52.1,0.752001893,0.02490234375,47,83.96,102,71,7,0,4096,0,0
108949,0.0111111111111111,630,0.0187870940460933,18,47,80.2,0.71239533,0.1474609375,47,91.8,604,51,9,0,4096,1,0
134686,0.0310077519379845,258,0.0128835459443418,31,13,77.3,0.7603546409999999,0.33642578125,28,145.87,689,62,8,0,2048,0,0
418357,0.0167464114832536,418,0.0178893912155659,14,22,103.8,0.504101766,0.34326171875,28,96.64,703,96,10,0,2048,1,0
757284,0.0197841726618705,556,0.0214699888360939,20,28,103.7,0.698695136,0.174967447916667,31,191.93,1075,57,6,0,6144,0,0
392050,0.0237226277372263,548,0.00559537874619269,31,31,58.5,0.8077399609999999,0.10791015625,51,97.43,221,69,11,0,2048,1,0
269076,0.0133037694013304,451,0.0162475348430645,19,25,34.7,0.548771407,0.12744140625,40,115.65,261,65,9,0,2048,3,0
408855,0.0211538461538462,520,0.0221238213414256,19,31,72.9,0.716983294,0.27473958333333304,20,100.95,1688,55,13,0,6144,1,0
269669,0.0128755364806867,466,0.0195874794690164,32,24,45.3,0.52729759,0.45263671875,41,210.59,927,89,9,0,2048,1,0
380061,0.0204081632653061,441,0.016569798860155003,18,25,67.1,0.764495202,0.07373046875,38,110.11,453,44,12,0,6144,2,0
506141,0.0316622691292876,379,0.0175578865840948,45,21,45.3,0.476305609,0.3798828125,49,156.58,778,77,11,0,2048,3,0
